source,RoA,earnYield,grahamNumberToPrice,bVpRatio,revenueGrowth,incomeQuality,returnOnEquity,returnOnCapitalEmployed,currentRatio,grossProfitMargin,freeCashFlowYield,freeCashFlowPerShareGrowth,DcfToPrice,marketCapRevQuants,Altman-Z,Piotroski,tbVpRatio,BoScore,EPStoEPSmean,priceGrowth,CycleHeat,AggScore,rankOfRanks,moatScore,total_return
M12.DE,-0.0035513184165383203,-0.3764286795946539,-0.22350028068497924,-0.15081567098772078,2.9710433238616503,-0.020570093183165297,-0.055947584652951146,-0.05866522511755306,-0.055473973541590116,-1.2548397532492988,-0.20545496115796005,-0.39065134068696417,0.5125388928699732,0.17569548212468183,-0.042494278325502365,0.7693229107955036,-0.29643626030975084,0.04142503081631696,0.1715910373888952,0.011255653768406518,-0.565498385284464,0.09525445264323354,2.4,2,0.7176295377670615
0HQ7.L,0.6141391180566056,-0.005531883248784295,-0.2568249192831178,-0.22999283455892353,-0.6782187438900845,-0.15525619730376847,0.34499885015413706,0.22115204166002084,-0.12282062551759226,-0.05850263795499969,-0.23450562380556655,0.03929853974310683,0.1553450289662103,-0.05856516070822727,-0.09138421559951837,0.7693229107955036,-0.34399093315546836,-0.0778477265834777,0.2826853298173243,0.11222658546331345,0.7139618237827546,0.09396887268294478,2.2,4,0.6425613125969742
BKE,0.6141391180566056,-0.005531883248784295,-0.2568249192831178,-0.22999283455892353,-0.6782187438900845,-0.15525619730376847,0.34499885015413706,0.22115204166002084,-0.12282062551759226,-0.05850263795499969,-0.23450562380556655,0.03929853974310683,0.1553450289662103,-0.05856516070822727,-0.09138421559951837,0.7693229107955036,-0.34399093315546836,-0.0778477265834777,0.2826853298173243,0.11222658546331345,0.7139618237827546,0.09396887268294478,2.2,4,0.6425613125969742
GFM.L,-0.11146603371470813,0.1412739319563132,-0.13159350272603632,0.0,0.7047090720143584,0.1804673074227825,-0.1425781326688892,-0.03659691510247419,-0.15081739905233493,-0.29319071366433835,0.0,0.15249654332927148,0.1951669444260186,0.17569548212468183,0.07834240983765656,-0.33761652919802704,-0.22096439786137978,-0.0547052512670998,0.25282141625315424,0.0,0.44783338912486814,0.08492776212338175,1.3,3,3.4519679027241716
0QQF.L,-0.329481174502334,0.36082050512582664,0.08794333818210587,0.13124763335971404,-0.2482090510788189,0.12473389278842274,-0.14594989893280905,-0.11341783324983658,-0.13664761529785313,-0.4876805021646847,0.8096900152395085,0.15365286995206245,0.23450219595697844,0.17569548212468183,-0.1697378692423811,0.21585319079873833,0.33829481177523224,0.1856204539414431,0.047801797578351436,-0.03077555603032607,-0.565498385284464,0.06384583010395575,1.5,3,0.9572744608902972
DORO.ST,-0.06329437180203322,0.6467435453924707,-0.09788541849709079,0.01867340465259472,-1.9644879025362973,0.41423083628959884,0.014602244403800115,-0.1726335711666546,-0.13345216121760933,-0.2776393476597033,0.004929763576617795,1.4731511292949708,0.32481639939879375,0.17569548212468183,-0.17565338386102305,-0.33761652919802704,-0.22301695974947425,-0.06894677453871685,0.2581584875287834,0.10799755414292399,0.7139618237827546,0.06383342503613607,1.2,2,1.7477290946117043
MPCK.DE,-0.1862584299107262,-0.3162113670935266,0.010650617438384762,0.06483664162845527,-0.43043121026828807,0.25401775527109655,-0.17459157307495055,-0.26869791163573564,0.23824311923648903,1.1890533742356824,-0.36381744916478564,0.0,0.5065500521532655,0.4099561249575909,-0.008099615457450481,-0.33761652919802704,0.2571557935629924,-0.02622220472386519,0.1975145301443292,0.09059154483804215,-0.565498385284464,0.05411248776545088,1.1,6,0.9749107912041572
HNNAZ,-0.5229673858121543,-0.2021625773711485,-0.05176370129683154,0.16984806675065833,-0.5390203069562822,-0.023439841794990778,-0.23229671872040222,-0.23781275058641616,0.33956602994178836,0.2998802049962298,0.014544765231954774,0.05026769783095292,0.0,0.4099561249575909,-0.20211544492265712,0.21585319079873833,0.12633867700609464,-0.07606753617452564,0.23692326983352197,0.14604562054776113,0.5839489428680243,0.05055263271279069,1.8,6,0.40975064959683366
HNNA,-0.5229673858121543,-0.2021625773711485,-0.05176370129683154,0.16984806675065833,-0.5390203069562822,-0.023439841794990778,-0.23229671872040222,-0.23781275058641616,0.33956602994178836,0.2998802049962298,0.014544765231954774,0.05026769783095292,0.0,0.4099561249575909,-0.20211544492265712,0.21585319079873833,0.12633867700609464,-0.07606753617452564,0.23692326983352197,0.14604562054776113,0.526153504826319,0.044773088908620154,1.9,6,0.40975064959683366
0JSU.L,-0.15833437035464226,0.7992130069092425,0.08070816467403223,0.11119532150121113,0.04734523836361942,-0.8364694402430355,-0.1411355230904774,-0.09854882802474649,-0.14542323545262836,-0.6323191228879395,-0.44876818446201766,0.5062617814281031,0.42956084427872565,0.17569548212468183,-0.11400370251842835,0.21585319079873833,0.18036444868425083,0.18918083475934674,-0.19219616144816545,0.15854863471771624,0.282991218826661,0.04097195985842481,1.4,4,0.3657419610810498
SRB.L,-0.06680379846225044,0.8105651086211955,0.20027991029078732,0.39287080409536856,0.19974690092212016,-0.21900278266093604,-0.1363785707482506,-0.09257033610309705,-0.11554760327729739,-0.714998799126453,-0.9560969132176831,-0.23045338570977658,-0.41281895997776435,0.17569548212468183,0.09137401869107853,0.7693229107955036,0.8657896333838389,0.221224262120486,0.22041897025944515,-0.13905700050085204,-0.565498385284464,0.02980614662356814,1.7,2,9.095931833600414
SBI.TO,-0.06680379846225044,0.8105651086211955,0.20100704677838963,0.39287080409536856,0.33249522235120527,-0.21900278266093604,-0.1363785707482506,-0.09257033610309705,-0.11554760327729739,-0.714998799126453,-0.9044856111340365,-0.21214683521315303,-0.4152888292173314,0.17569548212468183,-0.018748505856304568,0.7693229107955036,0.8703815262727121,0.21232331007572514,0.20928614534444737,-0.23423871082475892,-0.565498385284464,0.027823878855089624,2.0,3,13.018246843942096
RAVE,0.5136680806559738,0.5779055765879524,-0.192710819814535,-0.1627383277242841,-0.4402983062124836,-0.10724143752511228,0.06396423355413608,-0.09623878420647314,-0.05300077493575629,0.6313712607708472,-0.4946381549642814,-0.34501303448716053,0.12547898603529725,0.4099561249575909,0.48859518574949695,-1.4445559691915577,-0.2199589213741162,0.16069778821611314,0.25216643764042707,0.024528172465988943,0.4530140291385671,0.014495134533663051,1.1,6,1.3785714285714288
ITRN,0.05971762987959924,-0.3732913515559832,-0.2502246970711777,-0.19974462124640815,-0.4549290562553956,-0.031327302996441146,0.028182331074381988,0.06583683081408184,-0.128562079023923,-0.09574296613406111,-0.5565231657761074,0.5003061399483976,0.30769320924967003,0.17569548212468183,-0.09466922353713417,0.7693229107955036,-0.3441252385100581,0.05922693490583916,0.17196181261010257,0.12116469754786859,0.2454148341394899,-0.0024616889017073347,2.7,2,0.8035494437465872
EXEL,-0.020859249852519534,-0.8872056385722447,-0.29187272189952657,-0.19233824680634326,-0.07497907696490425,2.178754773088095,-0.10998351047967579,-0.09638387700113012,-0.051061131904023505,1.5392227580458573,-1.0105003133300494,-1.4129380405759033,0.5546003369879745,-0.2928258035411364,0.2956754058413804,0.21585319079873833,-0.27732907362537346,-0.07428734576557357,0.12964270741732128,0.06213668077684693,-0.3216311741103906,-0.013830935147258083,3.5,4,1.4993765586034917
0IJO.L,-0.020859249852519534,-0.8872056385722447,-0.29187272189952657,-0.19233824680634326,-0.07497907696490425,2.178754773088095,-0.10998351047967579,-0.09638387700113012,-0.051061131904023505,1.5392227580458573,-1.0105003133300494,-1.4129380405759033,0.5546003369879745,-0.2928258035411364,0.2956754058413804,0.21585319079873833,-0.27732907362537346,-0.07428734576557357,0.12964270741732128,0.06213668077684693,-0.3216311741103906,-0.013830935147258083,3.5,4,1.4993765586034917
TCL-A.TO,-0.5815596942032777,-0.2696440449086258,-0.06567182240805707,0.19033005655738808,-0.6671905623909989,0.646796641450593,-0.24304153362996922,-0.22944425348933317,-0.1297121457400902,-0.10966383393633997,0.5077124223185961,0.12585246046376744,0.27627905051255014,-0.05856516070822727,-0.22452298758868047,0.21585319079873833,-0.35513398570055427,0.0022608418193694256,0.22020641213322134,0.16768984503254453,0.4416228200131943,-0.013954628360419118,3.1,2,0.4962484375154755
TCL-B.TO,-0.5815596942032777,-0.2696440449086258,-0.06567182240805707,0.19033005655738808,-0.6671905623909989,0.646796641450593,-0.24304153362996922,-0.22944425348933317,-0.1297121457400902,-0.10966383393633997,0.5077124223185961,0.12585246046376744,0.27627905051255014,-0.05856516070822727,-0.22452298758868047,0.21585319079873833,-0.35513398570055427,0.0022608418193694256,0.22020641213322134,0.16768984503254453,0.4416228200131943,-0.013954628360419118,3.1,2,0.4962484375154755
0DZJ.L,-0.2722082563038696,0.7172136437535965,-0.019725267052376337,0.01284531772924546,-0.3076696189967051,-0.21872578499919448,-0.08195200960204434,-0.48444854327239534,-0.14066446194313434,-1.5563965058957425,2.231994965487385,-0.5772835208699749,0.0,0.17569548212468183,-0.20294995978810063,-0.8910862491947924,-0.15675982012655568,-0.04224391840443482,0.3146184066485483,0.1694078280831885,0.7139618237827546,-0.06163764488399202,3.3,4,0.2377801199466575
SNX.L,-0.6719932132280858,-1.3184060488451148,0.006233046585705956,0.0,0.0816711876442393,1.8430870690578587,-0.2933143907512177,-0.28172862594398074,-0.13522647977298402,-0.6536935973763842,0.0,0.14418804879858432,0.0,0.4099561249575909,-0.13321114439765122,0.21585319079873833,-0.00344436424401783,0.20698273884886895,0.22591743983352366,0.0,-0.565498385284464,-0.09226274033187902,3.7,3,1.9824164888317088
FRES.L,0.21948827161217635,-0.07626447252405442,-0.21512127220108998,-0.14579048824594346,1.6746598515397026,0.6169045312257294,0.023963976776483507,0.0536381170416454,-0.00879844709060987,-0.6523810387006157,-0.798802150340601,-0.906094126841434,-0.27264746397925627,-0.2928258035411364,0.059175125846978704,-0.33761652919802704,-0.15727971950180503,-0.052925060858147736,0.244810171343736,0.03723502699693813,0.060094248404213825,-0.09265772522351169,1.9,4,0.8818448916376432
ANP.L,0.20377818933250025,-0.22993573380929597,-0.19673582935495113,-0.13387187133738493,-0.3027312985458678,-0.04694959856655442,-0.06756172185254035,-0.028570211710620613,-0.0012800707970563774,-0.14056517588774323,-0.33269066644279316,-0.32575034592864976,0.1026545095499453,0.4099561249575909,0.05298500055039235,-0.33761652919802704,-0.2887342840127067,0.07702883899536085,0.2430244066348588,0.06949031808064249,0.12239585066852558,-0.11516800986743751,2.1,4,-0.09163348291022155
0R4M.L,0.36550372169618495,-0.6022065388353751,-0.2601843734855928,-0.19581514395138466,2.7681254013512655,0.26742989918545707,0.01968596590694273,0.3460579832711324,-0.11124868944978275,0.5152098601199306,0.40141347430406155,0.3383092049230777,0.07435060162120698,-0.2928258035411364,0.03263346703958926,-1.4445559691915577,-0.2782295891203477,-0.09742982108195247,-0.8843611672867084,-1.7587772624661746,-0.565498385284464,-0.13624131642756276,3.0,6,61.74459159621024
CKN.L,-0.18630106858876405,-0.41842159675262275,-0.18130234949688284,-0.14250822313169145,0.07999911746155199,-0.3204650282970199,-0.09773559625820685,0.06520992678829497,-0.13431571394051448,1.4806095441802731,0.3621968327373312,0.2340830968966336,0.0,-0.05856516070822727,-0.11273902669425759,-1.998025689188323,-0.3483716258989978,0.0022608418193699313,0.06156608174115931,0.10498494587469556,0.23690018549014644,-0.1370940505966052,3.2,5,0.08809618368277405
MSA.TO,-0.21403969558333047,0.624982214916958,0.230991615189512,0.2726076009605374,-0.25963518085714976,-0.17404552158027825,-0.1371698904574646,0.08700370132224196,-0.1394806866448291,-0.6481811622626986,-0.2979993054990471,-0.0962332363594697,-0.339553017546566,-0.05856516070822727,-0.09802709196258663,-0.33761652919802704,0.5707509986480548,0.10195150472069132,0.21531664099598893,-0.20082624706628094,-0.565498385284464,-0.1463266834256435,2.5,5,8.040544367406293
SBOK.ST,-0.3080281441087444,0.2983678074695968,-0.024419645566747604,0.1141917926730562,-0.37096339344634394,0.09132633464847754,-0.18886731211192775,-0.17832366222230187,-0.08383062811850593,-0.30106805895050565,-0.40642735100671645,-0.3775373643565265,0.3961124281603142,0.17569548212468183,-0.09235307823295955,-1.4445559691915577,0.11236745497998199,-0.06004582249395701,0.2617626392462881,0.1296237163164576,0.6661253352876171,-0.1590847438900323,1.6,3,0.5122242348674069
SEIC,0.45455771727387306,-0.7042417851660504,-0.2902556390807694,-0.2211710857831726,-0.5215721665992709,-0.1372678397388622,-0.00505021219049806,-0.020192304411382065,-0.03181203192185422,0.23711787446269006,-0.9345366014952328,0.1320575686294389,-0.10440276080310636,-0.2928258035411364,0.5648886504152328,-0.33761652919802704,-0.3614616228537678,-0.04224391840443482,0.11377679775570675,0.12354059171792944,0.4125636025898502,-0.19661474983428434,3.4,6,0.5014056192284669
GFI,0.01718614956750399,-0.3541435893151883,-0.17554474337863796,-0.1255179658373642,0.0684972785147845,0.5891003273280283,0.004464831103763423,0.19712287942758602,-0.139425495581438,-0.5385981620545303,-0.5074684138804159,-0.17917808305465155,-0.3136906877585158,-0.2928258035411364,-0.08816528773762135,0.7693229107955036,-0.13235120638118056,-0.09208924985509526,0.03384519450655284,-0.1768447265453336,-0.565498385284464,-0.200180222896185,4.6,3,1.1422929259900378
DPM.TO,-0.06894630280760677,-0.017234393323001022,-0.08136372547443663,-0.009878248422717045,-0.5245595825156092,0.06162648662486697,-0.14438054915771914,-0.12751582347245552,0.0218190046771143,-0.37135249891490735,0.5784133040138268,0.07582408902148965,-0.24716815893706034,-0.05856516070822727,-0.0006258389008378728,-0.8910862491947924,0.07543642500918267,0.030743888362604544,0.18085775621568434,-0.055684888384461326,-0.48677824556858723,-0.20604187118576492,2.5,5,3.6056167254301688
HEN3.DE,-0.14300377477399634,-0.18754364023444342,-0.17876957164290236,-0.10797453173520215,-0.5971306869937341,-0.008050052640195869,-0.08720879926604172,-0.010549352048724037,-0.15268765311740873,-0.14364102012113325,-0.33065242094853314,-0.10225511902879955,0.32022140880635475,-0.2928258035411364,-0.17915113573263905,-0.33761652919802704,-0.478754409962635,-0.06894677453871736,0.156853618289944,0.25704074689665907,0.5645532624156948,-0.21080922391156168,4.1,4,0.1278963824792454
HEN.DE,-0.14300377477399634,-0.18754364023444342,-0.17876957164290236,-0.10797453173520215,-0.5971306869937341,-0.008050052640195869,-0.08720879926604172,-0.010549352048724037,-0.15268765311740873,-0.14364102012113325,-0.33065242094853314,-0.10225511902879955,0.32022140880635475,-0.2928258035411364,-0.17915113573263905,-0.33761652919802704,-0.478754409962635,-0.06894677453871736,0.156853618289944,0.25704074689665907,0.5645532624156948,-0.21080922391156168,4.1,4,0.1278963824792454
0LJL.L,-0.4074859943219043,-0.3524404242741531,-0.18305942869376002,-0.09157429362208466,-0.4228791390322592,0.04296603105913281,-0.14243826729694226,-0.1702915498447119,-0.1471911545909296,1.307930750699989,-0.9715087970541337,-0.1637668279846654,0.039195982787049014,-0.2928258035411364,-0.21395134493386234,0.7693229107955036,-0.3372113737542799,0.028963697953652473,-0.452196502693778,0.07688374000567673,-0.030662703757767026,-0.21142204920953644,5.9,3,0.4662152970503583
UHS,-0.4074859943219043,-0.3524404242741531,-0.18305942869376002,-0.09157429362208466,-0.4228791390322592,0.04296603105913281,-0.14243826729694226,-0.1702915498447119,-0.1471911545909296,1.307930750699989,-0.9715087970541337,-0.1637668279846654,0.039195982787049014,-0.2928258035411364,-0.21395134493386234,0.7693229107955036,-0.3372113737542799,0.028963697953652473,-0.452196502693778,0.07688374000567673,-0.030662703757767026,-0.21142204920953644,5.9,3,0.4662152970503583
DNG.TO,-0.015427502871590197,0.3300888890549949,-0.07605910055911705,-0.0038858305363794047,-0.0846601409743611,-0.3107352374779143,-0.11864060426436537,-0.025346311173438666,-0.04611905643716382,-1.2991426981436718,-0.9084650010385085,-0.4532376749565956,0.0,0.4099561249575909,-0.07785004638682483,-0.33761652919802704,0.09503137604907642,-0.0493646800402441,0.24919258129482252,0.0984182983455354,0.3012239699861488,-0.23226391743700328,2.8,2,0.6579734043843054
0L7G.L,-0.043387010033944205,-0.5885748468486462,-0.25476910905111816,-0.18235722501540882,-0.5353138980204207,-0.151820971281294,-0.07774189979166067,-0.06625053805063791,-0.07284960946367534,-0.016770466166983845,-0.8405589980906635,0.0919164882876092,0.09568700829032817,-0.2928258035411364,-0.005383025967858538,0.21585319079873833,-0.31881719007390513,0.014722174682034917,0.025673357659980776,0.10356157868844308,0.5499123301826884,-0.2350094462807531,4.2,7,0.5671680321646336
SNA,-0.043387010033944205,-0.5885748468486462,-0.25476910905111816,-0.18235722501540882,-0.5353138980204207,-0.151820971281294,-0.07774189979166067,-0.06625053805063791,-0.07284960946367534,-0.016770466166983845,-0.8405589980906635,0.0919164882876092,0.09568700829032817,-0.2928258035411364,-0.005383025967858538,0.21585319079873833,-0.31881719007390513,0.014722174682034917,0.025673357659980776,0.10356157868844308,0.5499123301826884,-0.2350094462807531,4.2,7,0.5671680321646336
ZM,-0.29549447567880605,-1.069772051178929,-0.3053530749488416,-0.19148977684422666,-0.518444205132737,0.7780723920207262,-0.1917316071091273,-0.21318115168563703,-0.06255843687889841,0.8505574673019152,-0.803828112549386,0.08767162401137554,0.5933590580575976,-0.2928258035411364,0.18004944593685743,-0.33761652919802704,-0.2789151007741081,-0.06538639372081272,-0.0053929993845288765,0.3038547664185891,-0.565498385284464,-0.24039233501626045,4.3,5,0.04542186001917553
LRCX,0.5934633188864231,-0.815758388731936,-0.34303693505107247,-0.2763602829119701,-0.4278967861825657,-0.1140221288761134,0.39665712381259327,0.16173221973183707,-0.10232205332290006,-0.13177377938009127,-1.025670551995405,0.28552509556742584,-0.39184752820630075,-0.2928258035411364,0.2099802233488964,0.21585319079873833,-0.4483303465481255,-0.08140810740138235,0.12312954294719286,0.024797729158394465,0.03129096995073347,-0.24088232779467642,4.8,7,2.209489682941922
0JT5.L,0.5934633188864231,-0.815758388731936,-0.34303693505107247,-0.2763602829119701,-0.4278967861825657,-0.1140221288761134,0.39665712381259327,0.16173221973183707,-0.10232205332290006,-0.13177377938009127,-1.025670551995405,0.28552509556742584,-0.3919604055804856,-0.2928258035411364,0.2099802233488964,0.21585319079873833,-0.4483303465481255,-0.08140810740138235,0.12312954294719286,0.024797729158394465,0.03129096995073347,-0.24089361553209487,4.9,7,2.209489682941922
0RPW.L,-0.42591863083477927,-0.39581702365522026,-0.1239334533659577,0.019595976795694015,-0.6714059100937259,-0.775876072370284,-0.21056359505096012,-0.20217360661596856,-0.07037900467039565,0.6398947078106579,-0.27251931846051997,-0.03840637329018082,-0.006489027819781063,-0.05856516070822727,-0.1354329758331411,0.21585319079873833,-0.33226423286784706,-0.09742982108195197,0.16924260895375423,0.1444105612173286,0.171669857580401,-0.24565073035623666,5.1,5,1.0897486581363143
0QME.L,-0.5612704473984751,-1.0752863215158641,-0.12115425951629007,-0.042440052934954835,-0.797516050396101,2.1677149370815822,-0.26122519114959497,0.1758803953819555,-0.1098477950889681,0.07178569642476315,0.31926780899327417,-0.11856093698031489,0.06333381022818954,0.4099561249575909,-0.055711683357079114,-1.4445559691915577,0.04375636323073991,-0.02444201431491312,-0.761693758115783,0.21666183749455142,-0.565498385284464,-0.2470845891451713,4.0,5,0.32153699152195747
0A1O.L,-0.29549447567880605,-1.069772051178929,-0.3053530749488416,-0.19148977684422666,-0.518444205132737,0.7780723920207262,-0.1917316071091273,-0.21318115168563703,-0.06255843687889841,0.8505574673019152,-0.803828112549386,0.08767162401137554,0.3861775320338272,-0.2928258035411364,0.18101994611347696,-0.33761652919802704,-0.2789151007741081,-0.038683537586530176,-0.0053929993845288765,0.3038547664185891,-0.565498385284464,-0.2583431519875473,4.4,5,0.04542186001917553
SAFT,-0.6242126943653882,-0.8347790113268102,-0.21606426010458057,-0.053703824961943654,-0.3526046753172805,0.32038265665966653,-0.2379417928335911,-0.2855124004700439,0.2589710332324579,0.44813044449323847,-0.6618919513223956,-0.8941917637965258,0.0,-0.05856516070822727,-0.2642500781161237,-0.33761652919802704,-0.11882137509425962,-0.08318829781033442,0.16591467375384553,0.19689559337022464,0.5385598316668997,-0.3094489582249199,5.2,5,-0.029621920939400997
