score,source,symbol,buy_price,eval_price,price_return,div_return,total_return,current_price,current_return
17.55,TORO,TORO,0.9625,0.7025,-0.2701298701298701,0.03196043298268514,-0.23816943714718497,0.785,-0.12216919035222931
15.631250000000001,DP4B.DE,DP4B.DE,248.67177072224789,286.48102584863886,0.15204482204223232,0.42409133468839844,0.5761361567306308,725.6188313660975,2.4346165825147352
14.900000000000002,HAFN,HAFN,1.8274999999999997,1.3925,-0.23803009575923376,0.34727990683179544,0.10924981107256168,1.4975,0.2142726355116325
14.54375,CTRM,CTRM,1.1075,0.6875,-0.3792325056433408,0.08283456372338101,-0.29639794191995983,0.52,-0.2865335720240584
14.51875,PLAB,PLAB,4.055,5.7,0.40567200986436514,0.0,0.40567200986436514,5.975,0.47348951911220716
14.500000000000002,BWLP,BWLP,1.935,2.84,0.4677002583979327,0.5047265612398963,0.9724268196378291,3.5699999999999994,1.4268358827252503
14.34375,SLP.L,SLP.L,0.3096960625,0.12863032500000002,-0.5846562466385893,0.16060794501956105,-0.42404830161902823,0.24029599999999998,-0.05333858903851402
14.193750000000001,DRD,DRD,3.055,4.135,0.35351882160392784,0.6425925958044112,0.996111417408339,5.935,1.7109806106586172
14.112500000000002,PXT.TO,PXT.TO,3.7161637499999998,2.5329105,-0.31840718805784596,0.15074111048661018,-0.16766607757123578,4.5475,0.4519398043658689
14.05,MITN,MITN,6.2875,6.2775,-0.0015904572564611988,0.10835570560334064,0.10676524834687943,6.339999999999999,0.15201993840805844
14.025,DTI,DTI,2.56,0.8175,-0.6806640625,0.0,-0.6806640625,0.575,-0.775390625
13.95,TRTN-PB,TRTN-PB,5.75,6.1075,0.062173913043478246,0.20659313591594808,0.2687670489594263,6.28,0.3807943741156439
13.95,TRTN-PC,TRTN-PC,5.75,6.1075,0.062173913043478246,0.20659313591594808,0.2687670489594263,6.28,0.3807943741156439
13.95,TRTN-PD,TRTN-PD,5.75,6.1075,0.062173913043478246,0.20659313591594808,0.2687670489594263,6.28,0.3807943741156439
13.95,TRTN-PA,TRTN-PA,5.75,6.1075,0.062173913043478246,0.20659313591594808,0.2687670489594263,6.28,0.3807943741156439
13.95,TRTN-PE,TRTN-PE,5.75,6.1075,0.062173913043478246,0.20659313591594808,0.2687670489594263,6.28,0.3807943741156439
13.94375,YRD,YRD,2.362291,8.75856,2.707654984081131,0.03541666666666667,2.743071650747798,10.55317625,3.540243488670041
13.9125,MOV,MOV,8.2675,4.6175,-0.4414877532506804,0.1460555976167095,-0.2954321556339709,4.5525,-0.1958711890433673
13.8625,HLAG.DE,HLAG.DE,44.4,38.35,-0.1362612612612612,0.3939558026280003,0.2576945413667391,28.0,0.08974841452076182
13.84375,BBAR,BBAR,341.1750005565661,5670.009263239172,15.61906427490163,0.035244416869768536,15.654308691771398,3185.6250103984758,8.375816172555677
13.812499999999998,EMG.L,EMG.L,0.6456785224999999,0.67060568,0.03860614319876201,0.10797733049089692,0.14658347368965893,0.5804864799999999,0.056799816380130375
13.787500000000001,ACLS,ACLS,19.84,17.4675,-0.11958165322580638,0.0,-0.11958165322580638,24.41,0.23034274193548387
13.756250000000001,ITRN,ITRN,5.2825,7.7875,0.47420728821580693,0.07371001445189329,0.5479173026677002,8.93,0.8035494437465872
13.75,ELG.DE,ELG.DE,13.4,17.0,0.2686567164179104,0.02153335231884895,0.29019006873675934,20.475,0.5606834543086695
13.737499999999999,WAF.DE,WAF.DE,17.0375,11.625,-0.31768158473954516,0.05934065934065934,-0.2583409253988858,11.65,-0.2520022995486699
13.631249999999998,FXPO.L,FXPO.L,0.4749680099999999,0.330923885,-0.3032712139918643,0.0008072127074101684,-0.3024640012844541,0.15945356,-0.6634651489312716
13.581249999999999,MGY,MGY,5.8625,5.845,-0.002985074626865684,0.04255594869685616,0.03957087406999048,5.9675,0.07966272284976363
13.5625,AEP.L,AEP.L,2.41714,2.04559755,-0.15371159717682872,0.08002341362452814,-0.07368818355230058,3.0208639999999995,0.3297913211516055
13.5625,TSEM,TSEM,10.79846,13.00893,0.20470233718511704,0.0,0.20470233718511704,17.758575999999998,0.644547092826199
13.55625,0IDR.L,0IDR.L,32.38,30.644999999999996,-0.05358245830759748,0.07850817067688438,0.024925712369286902,28.03,-0.031091760622734624
13.55625,EOG,EOG,32.38,30.644999999999996,-0.05358245830759748,0.07850817067688438,0.024925712369286902,28.03,-0.031091760622734624
13.55,DIOD,DIOD,19.035,15.417500000000002,-0.19004465458366157,2.7034861583779625e-05,-0.19001761972207779,13.3025,-0.301128730833189
13.5375,IPCO.TO,IPCO.TO,2.79098754775,2.8372499999999996,0.016575656988256693,0.0,0.016575656988256693,5.789101160759098,1.074221118582147
13.5375,IPCO.ST,IPCO.ST,2.79098754775,2.8372499999999996,0.016575656988256693,0.0,0.016575656988256693,39.25,13.063131232572427
13.50625,SKY,SKY,12.8775,22.1025,0.716365754222481,0.005092595766358395,0.7214583499888394,18.5775,0.44772509431033053
13.4625,NRP,NRP,13.342940262267076,27.730332268744945,1.0782774803514958,0.1876427349428828,1.2659202152943787,25.44278773788443,1.1598943675952205
13.437499999999998,TS,TS,8.7146613,9.35564813797428,0.07355269653156572,0.07510097799661089,0.14865367452817663,8.911669199999999,0.12742310692533165
13.425,NTB,NTB,6.750000000000001,9.73,0.44148148148148136,0.10794638788384228,0.5494278693653236,10.725,0.7184461254088554
13.40625,KFY,KFY,13.8975,17.6625,0.2709120345385861,0.03596408565807339,0.3068761201966595,16.175,0.22760857711016647
