buy_year,eval_years,n_stocks,mean_return,median_return,std_return,positive_pct,min_return,max_return
2021,1,100,0.01617857759899162,-0.03433074449642521,0.31814074478151566,38.0,-0.5742574246120989,1.0909171119279262
2021,2,100,0.21976309064481567,0.16658771735098168,0.7727459351271021,66.0,-0.6706270669954378,6.977784180430456
2021,3,100,0.5989909581826162,0.24750479800837621,3.2983436483834563,68.0,-0.585534415479359,32.80298866678726
2022,1,100,0.1905043668989735,0.11768998145622234,0.4271408232974308,69.0,-0.6875,2.902837240510388
2022,2,100,0.44129230073202924,0.13321132342995165,1.6743389459987854,64.0,-0.6806640625,15.654308691771398
2023,1,100,0.29305260811892037,0.17903292274757776,0.5671527081223332,68.0,-0.40921981878993746,3.2934753056794848
