source,date,price,marketCap,removal_reason
0A1S.L,2019-10-01,12.226061590102983,40505673000.0,data_before_corruption (corruption at 2025-07-01)
0A1S.L,2020-01-01,6.573812456970712,21643448000.0,data_before_corruption (corruption at 2025-07-01)
0A1S.L,2020-04-01,9.148686164444443,29846838688.64,data_before_corruption (corruption at 2025-07-01)
0A1S.L,2020-07-01,11.884799904978285,34840525000.0,data_before_corruption (corruption at 2025-07-01)
0A1S.L,2020-10-01,11.349757145279685,41186550000.0,data_before_corruption (corruption at 2025-07-01)
0A1S.L,2021-01-01,13.527003955885334,47622512000.0,data_before_corruption (corruption at 2025-07-01)
0A1S.L,2021-04-01,13.165270709977879,47270160000.0,data_before_corruption (corruption at 2025-07-01)
0A1S.L,2021-07-01,12.27458937153892,42853420000.0,data_before_corruption (corruption at 2025-07-01)
0A1S.L,2021-10-01,12.307252732310019,41865032000.0,data_before_corruption (corruption at 2025-07-01)
0A1S.L,2022-01-01,14.325708889101337,46808712000.0,data_before_corruption (corruption at 2025-07-01)
0A1S.L,2022-04-01,12.740010845562292,37453377000.0,data_before_corruption (corruption at 2025-07-01)
0A1S.L,2022-07-01,10.827734436083896,31379199000.0,data_before_corruption (corruption at 2025-07-01)
0A1S.L,2022-10-01,12.439393263320834,35736588000.0,data_before_corruption (corruption at 2025-07-01)
0A1S.L,2023-01-01,14.146999930567928,38823524000.0,data_before_corruption (corruption at 2025-07-01)
0A1S.L,2023-04-01,13.198596708698162,37654820000.0,data_before_corruption (corruption at 2025-07-01)
0A1S.L,2023-07-01,12.620249011670618,36298240000.0,data_before_corruption (corruption at 2025-07-01)
0A1S.L,2023-10-01,14.101686306814223,38585424000.0,data_before_corruption (corruption at 2025-07-01)
0A1S.L,2024-01-01,14.480319561901485,41044170000.0,data_before_corruption (corruption at 2025-07-01)
0A1S.L,2024-04-01,13.06758174350335,37040994000.0,data_before_corruption (corruption at 2025-07-01)
0A1S.L,2024-07-01,13.446255496937502,38366649000.0,data_before_corruption (corruption at 2025-07-01)
0A1S.L,2024-10-01,10.601568502609004,28243494000.0,data_before_corruption (corruption at 2025-07-01)
0A1S.L,2025-01-01,8.844769650913115,24684948000.0,data_before_corruption (corruption at 2025-07-01)
0A1S.L,2025-04-01,6.598268829427746,18636624000.0,data_before_corruption (corruption at 2025-07-01)
0A1S.L,2025-07-01,-4.3106773826092155,16321574000.0,data_before_corruption (corruption at 2025-07-01)
0AHJ.L,2019-10-01,0.004786002345892007,943191920.0,data_before_corruption (corruption at 2024-07-01)
0AHJ.L,2020-01-01,54.287902006260076,1084278800.0,data_before_corruption (corruption at 2024-07-01)
0AHJ.L,2020-04-01,0.3238096916814932,496416800.0,data_before_corruption (corruption at 2024-07-01)
0AHJ.L,2020-07-01,0.34962526409972133,791654160.0,data_before_corruption (corruption at 2024-07-01)
0AHJ.L,2020-10-01,-0.3269290648144571,1105180560.0,data_before_corruption (corruption at 2024-07-01)
0AHJ.L,2021-01-01,-14.199503514214491,1828904000.0,data_before_corruption (corruption at 2024-07-01)
0AHJ.L,2021-04-01,0.09696443124343603,1795227180.0,data_before_corruption (corruption at 2024-07-01)
0AHJ.L,2021-07-01,83.553151081845,1741270320.0,data_before_corruption (corruption at 2024-07-01)
0AHJ.L,2021-10-01,0.09581031001133102,1629250910.0,data_before_corruption (corruption at 2024-07-01)
0AHJ.L,2022-01-01,-10.851945388137882,1890589750.0,data_before_corruption (corruption at 2024-07-01)
0AHJ.L,2022-04-01,0.9657172459681546,2054258650.0,data_before_corruption (corruption at 2024-07-01)
0AHJ.L,2022-07-01,-0.2581327679641089,1068498960.0,data_before_corruption (corruption at 2024-07-01)
0AHJ.L,2022-10-01,2.159145314204165,1055440880.0000001,data_before_corruption (corruption at 2024-07-01)
0AHJ.L,2023-01-01,-0.3808386560403647,1328441400.0,data_before_corruption (corruption at 2024-07-01)
0AHJ.L,2023-04-01,-3.4568032818788095,1375662750.0,data_before_corruption (corruption at 2024-07-01)
0AHJ.L,2023-07-01,-2.844042420216906,1306694400.0,data_before_corruption (corruption at 2024-07-01)
0AHJ.L,2023-10-01,0.823112186836652,1688526400.0,data_before_corruption (corruption at 2024-07-01)
0AHJ.L,2024-01-01,0.99910244922444,1927031999.9999998,data_before_corruption (corruption at 2024-07-01)
0AHJ.L,2024-04-01,-1.4503667223823817,2594235660.0,data_before_corruption (corruption at 2024-07-01)
0AHJ.L,2024-07-01,-6.395658747516839,3355613840.0,data_before_corruption (corruption at 2024-07-01)
0F29.L,2019-10-01,3.8123793177096554,600970010.32,data_before_corruption (corruption at 2020-01-01)
0F29.L,2020-01-01,0.0,437989000.0,data_before_corruption (corruption at 2020-01-01)
0G68.L,2019-10-01,5.2375,274968750.0,data_before_corruption (corruption at 2020-04-01)
0G68.L,2020-01-01,2.455,147300000.0,data_before_corruption (corruption at 2020-04-01)
0G68.L,2020-04-01,0.0,174244475.8,data_before_corruption (corruption at 2020-04-01)
0GEA.L,2019-10-01,0.4822556971469145,262367467.79954618,data_before_corruption (corruption at 2023-10-01)
0GEA.L,2020-01-01,0.175898132020504,74841286.3737,data_before_corruption (corruption at 2023-10-01)
0GEA.L,2020-04-01,0.3592582030876267,151129806.45389998,data_before_corruption (corruption at 2023-10-01)
0GEA.L,2020-07-01,0.3637179176054616,147639745.700104,data_before_corruption (corruption at 2023-10-01)
0GEA.L,2020-10-01,0.45086400000000004,180002835.15264,data_before_corruption (corruption at 2023-10-01)
0GEA.L,2021-01-01,0.31096681709010604,137773493.8096,data_before_corruption (corruption at 2023-10-01)
0GEA.L,2021-04-01,0.3277382651496351,170620540.83690003,data_before_corruption (corruption at 2023-10-01)
0GEA.L,2021-07-01,0.37242835060009044,181238532.536028,data_before_corruption (corruption at 2023-10-01)
0GEA.L,2021-10-01,-1.085301659232276,128585525.76,data_before_corruption (corruption at 2023-10-01)
0GEA.L,2022-01-01,-0.09604130258957481,205455119.74963203,data_before_corruption (corruption at 2023-10-01)
0GEA.L,2022-04-01,-0.10973108587663827,180384976.98748803,data_before_corruption (corruption at 2023-10-01)
0GEA.L,2022-07-01,-0.39745353282165474,125640425.79504001,data_before_corruption (corruption at 2023-10-01)
0GEA.L,2022-10-01,0.013776834507583425,97129840.7607,data_before_corruption (corruption at 2023-10-01)
0GEA.L,2023-01-01,0.16937910303026088,136350177.93936,data_before_corruption (corruption at 2023-10-01)
0GEA.L,2023-04-01,0.17766342147247705,112405678.96557999,data_before_corruption (corruption at 2023-10-01)
0GEA.L,2023-07-01,0.201147370123731,137028439.607712,data_before_corruption (corruption at 2023-10-01)
0GEA.L,2023-10-01,-0.003469824665564407,170367110.64828,data_before_corruption (corruption at 2023-10-01)
0H8I.L,2019-10-01,-0.7532007706094495,235601089.65,data_before_corruption (corruption at 2025-07-01)
0H8I.L,2020-01-01,0.1709612983974342,252437940.0,data_before_corruption (corruption at 2025-07-01)
0H8I.L,2020-04-01,-0.02740647318510494,171904400.0,data_before_corruption (corruption at 2025-07-01)
0H8I.L,2020-07-01,-0.24532613716023877,184218439.99999997,data_before_corruption (corruption at 2025-07-01)
0H8I.L,2020-10-01,6.8055223880597016,218865600.0,data_before_corruption (corruption at 2025-07-01)
0H8I.L,2021-01-01,-0.08424831840624568,383744250.0,data_before_corruption (corruption at 2025-07-01)
0H8I.L,2021-04-01,35.77587916646025,460958850.0,data_before_corruption (corruption at 2025-07-01)
0H8I.L,2021-07-01,0.10541968434761709,413300578.11999995,data_before_corruption (corruption at 2025-07-01)
0H8I.L,2021-10-01,-0.17021837748054422,358810100.0,data_before_corruption (corruption at 2025-07-01)
0H8I.L,2022-01-01,-6.893340912631904,437699969.99999994,data_before_corruption (corruption at 2025-07-01)
0H8I.L,2022-04-01,2.7225141870467775,307038910.0,data_before_corruption (corruption at 2025-07-01)
0H8I.L,2022-07-01,0.7694236153596569,182358400.0,data_before_corruption (corruption at 2025-07-01)
0H8I.L,2022-10-01,0.17174419421266415,188898665.28,data_before_corruption (corruption at 2025-07-01)
0H8I.L,2023-01-01,-0.1653406861415331,197645030.0,data_before_corruption (corruption at 2025-07-01)
0H8I.L,2023-04-01,-3.1543620916651003,283700340.0,data_before_corruption (corruption at 2025-07-01)
0H8I.L,2023-07-01,1.1167292737445853,371307150.0,data_before_corruption (corruption at 2025-07-01)
0H8I.L,2023-10-01,2.1760127292280416,262629600.00000003,data_before_corruption (corruption at 2025-07-01)
0H8I.L,2024-01-01,0.45969120588371404,276706080.0,data_before_corruption (corruption at 2025-07-01)
0H8I.L,2024-04-01,-0.32051666892770564,239064770.0,data_before_corruption (corruption at 2025-07-01)
0H8I.L,2024-07-01,-0.5103780727199054,175269600.0,data_before_corruption (corruption at 2025-07-01)
0H8I.L,2024-10-01,-0.28537308591228006,180405000.0,data_before_corruption (corruption at 2025-07-01)
0H8I.L,2025-01-01,-0.24955282876651283,200781900.0,data_before_corruption (corruption at 2025-07-01)
0H8I.L,2025-04-01,-0.37338681505732524,184056750.0,data_before_corruption (corruption at 2025-07-01)
0H8I.L,2025-07-01,-5.930929333542692,146181740.0,data_before_corruption (corruption at 2025-07-01)
0HAV.L,2020-01-01,20.64,25593600000.0,data_before_corruption (corruption at 2025-10-01)
0HAV.L,2020-04-01,19.165,23687940000.0,data_before_corruption (corruption at 2025-10-01)
0HAV.L,2020-07-01,24.0825,29765970000.0,data_before_corruption (corruption at 2025-10-01)
0HAV.L,2020-10-01,25.522499999999997,31443720000.0,data_before_corruption (corruption at 2025-10-01)
0HAV.L,2021-01-01,30.207500000000003,36973980000.0,data_before_corruption (corruption at 2025-10-01)
0HAV.L,2021-04-01,33.41,40626559999.99999,data_before_corruption (corruption at 2025-10-01)
0HAV.L,2021-07-01,38.3075,46428690000.0,data_before_corruption (corruption at 2025-10-01)
0HAV.L,2021-10-01,39.265,47589180000.0,data_before_corruption (corruption at 2025-10-01)
0HAV.L,2022-01-01,34.83,41935320000.0,data_before_corruption (corruption at 2025-10-01)
0HAV.L,2022-04-01,29.8175,35661730000.0,data_before_corruption (corruption at 2025-10-01)
0HAV.L,2022-07-01,33.3575,39762140000.0,data_before_corruption (corruption at 2025-10-01)
0HAV.L,2022-10-01,34.5875,40951600000.0,data_before_corruption (corruption at 2025-10-01)
0HAV.L,2023-01-01,38.02,45015680000.0,data_before_corruption (corruption at 2025-10-01)
0HAV.L,2023-04-01,34.029014265608104,40290352890.48,data_before_corruption (corruption at 2025-10-01)
0HAV.L,2023-07-01,30.442500000000003,35800380000.0,data_before_corruption (corruption at 2025-10-01)
0HAV.L,2023-10-01,25.8425,30184040000.0,data_before_corruption (corruption at 2025-10-01)
0HAV.L,2024-01-01,32.525,38119300000.0,data_before_corruption (corruption at 2025-10-01)
0HAV.L,2024-04-01,34.26,40152720000.0,data_before_corruption (corruption at 2025-10-01)
0HAV.L,2024-07-01,35.26225183182007,41006000000.0,data_before_corruption (corruption at 2025-10-01)
0HAV.L,2024-10-01,33.03312937062937,37789900000.0,data_before_corruption (corruption at 2025-10-01)
0HAV.L,2025-01-01,37.88,43183200000.0,data_before_corruption (corruption at 2025-10-01)
0HAV.L,2025-04-01,26.9,30666000000.0,data_before_corruption (corruption at 2025-10-01)
0HAV.L,2025-07-01,28.702499999999997,32720850000.0,data_before_corruption (corruption at 2025-10-01)
0HAV.L,2025-10-01,-36.67430875576037,41419880000.00001,data_before_corruption (corruption at 2025-10-01)
0HB0.L,2019-10-01,11.93749738662544,3053606292.5,data_before_corruption (corruption at 2021-01-01)
0HB0.L,2020-01-01,18.52925536306492,2434221738.9199996,data_before_corruption (corruption at 2021-01-01)
0HB0.L,2020-04-01,12.042567859240267,3687878706.68,data_before_corruption (corruption at 2021-01-01)
0HB0.L,2020-07-01,6.999274896303483,2420042135.0,data_before_corruption (corruption at 2021-01-01)
0HB0.L,2020-10-01,9.377616217023593,3001519492.79,data_before_corruption (corruption at 2021-01-01)
0HB0.L,2021-01-01,-0.8143185733530738,3591226856.4,data_before_corruption (corruption at 2021-01-01)
0HCZ.L,2019-10-01,26.618016092514114,36062715000.0,data_before_corruption (corruption at 2021-01-01)
0HCZ.L,2020-01-01,32.88044315862747,29115102000.0,data_before_corruption (corruption at 2021-01-01)
0HCZ.L,2020-04-01,20.750370400199685,30425763000.0,data_before_corruption (corruption at 2021-01-01)
0HCZ.L,2020-07-01,24.01133374538717,29296368000.0,data_before_corruption (corruption at 2021-01-01)
0HCZ.L,2020-10-01,23.23079947361479,33451699000.000004,data_before_corruption (corruption at 2021-01-01)
0HCZ.L,2021-01-01,-54.433979000724115,34757250000.0,data_before_corruption (corruption at 2021-01-01)
0HL5.L,2019-10-01,15.553986607676702,21100656940.0,data_before_corruption (corruption at 2024-10-01)
0HL5.L,2020-01-01,16.006315953924027,21036872360.0,data_before_corruption (corruption at 2024-10-01)
0HL5.L,2020-04-01,16.869495931637225,22653323060.0,data_before_corruption (corruption at 2024-10-01)
0HL5.L,2020-07-01,20.27259552549218,27142752880.0,data_before_corruption (corruption at 2024-10-01)
0HL5.L,2020-10-01,22.826316661222624,30482625660.000004,data_before_corruption (corruption at 2024-10-01)
0HL5.L,2021-01-01,20.834028125834028,27778704140.0,data_before_corruption (corruption at 2024-10-01)
0HL5.L,2021-04-01,20.254999999999995,26544177500.0,data_before_corruption (corruption at 2024-10-01)
0HL5.L,2021-07-01,22.4925,29319063720.0,data_before_corruption (corruption at 2024-10-01)
0HL5.L,2021-10-01,24.0675,31066329000.0,data_before_corruption (corruption at 2024-10-01)
0HL5.L,2022-01-01,22.499999999999996,28881360000.0,data_before_corruption (corruption at 2024-10-01)
0HL5.L,2022-04-01,17.157662037721682,21756327247.719997,data_before_corruption (corruption at 2024-10-01)
0HL5.L,2022-07-01,12.08,15175089280.0,data_before_corruption (corruption at 2024-10-01)
0HL5.L,2022-10-01,12.785,16051465220.0,data_before_corruption (corruption at 2024-10-01)
0HL5.L,2023-01-01,13.7775,17317545960.0,data_before_corruption (corruption at 2024-10-01)
0HL5.L,2023-04-01,14.5525,18310595810.0,data_before_corruption (corruption at 2024-10-01)
0HL5.L,2023-07-01,12.445,15679853740.0,data_before_corruption (corruption at 2024-10-01)
0HL5.L,2023-10-01,14.195641025641025,18136401120.0,data_before_corruption (corruption at 2024-10-01)
0HL5.L,2024-01-01,-4.648466757123473,21366208000.0,data_before_corruption (corruption at 2024-10-01)
0HL5.L,2024-04-01,14.861794591360256,18416968950.0,data_before_corruption (corruption at 2024-10-01)
0HL5.L,2024-07-01,17.063680203045685,20536391460.0,data_before_corruption (corruption at 2024-10-01)
0HL5.L,2024-10-01,-12.059687499999999,16282976280.0,data_before_corruption (corruption at 2024-10-01)
0HQ3.L,2020-01-01,16.91,32325020720.0,data_before_corruption (corruption at 2025-10-01)
0HQ3.L,2020-04-01,15.55,29740805600.0,data_before_corruption (corruption at 2025-10-01)
0HQ3.L,2020-07-01,17.335,33167194180.0,data_before_corruption (corruption at 2025-10-01)
0HQ3.L,2020-10-01,17.4275,33356653259.999996,data_before_corruption (corruption at 2025-10-01)
0HQ3.L,2021-01-01,18.04,34535703840.0,data_before_corruption (corruption at 2025-10-01)
0HQ3.L,2021-04-01,19.07,36514930880.0,data_before_corruption (corruption at 2025-10-01)
0HQ3.L,2021-07-01,17.73,33955999560.0,data_before_corruption (corruption at 2025-10-01)
0HQ3.L,2021-10-01,17.735,33970115580.0,data_before_corruption (corruption at 2025-10-01)
0HQ3.L,2022-01-01,16.8575,32291350410.000004,data_before_corruption (corruption at 2025-10-01)
0HQ3.L,2022-04-01,16.86,32302680960.0,data_before_corruption (corruption at 2025-10-01)
0HQ3.L,2022-07-01,18.69,35815946040.0,data_before_corruption (corruption at 2025-10-01)
0HQ3.L,2022-10-01,17.0,32581384000.0,data_before_corruption (corruption at 2025-10-01)
0HQ3.L,2023-01-01,16.645,31901940160.0,data_before_corruption (corruption at 2025-10-01)
0HQ3.L,2023-04-01,16.3225,31289775470.000004,data_before_corruption (corruption at 2025-10-01)
0HQ3.L,2023-07-01,17.65,33842321799.999996,data_before_corruption (corruption at 2025-10-01)
0HQ3.L,2023-10-01,14.04,26911872000.0,data_before_corruption (corruption at 2025-10-01)
0HQ3.L,2024-01-01,13.725,26066849400.0,data_before_corruption (corruption at 2025-10-01)
0HQ3.L,2024-04-01,11.962500000000002,22757460000.0,data_before_corruption (corruption at 2025-10-01)
0HQ3.L,2024-07-01,11.29,21344286920.0,data_before_corruption (corruption at 2025-10-01)
0HQ3.L,2024-10-01,11.0075,20811219800.0,data_before_corruption (corruption at 2025-10-01)
0HQ3.L,2025-01-01,8.2525,15602506600.0,data_before_corruption (corruption at 2025-10-01)
0HQ3.L,2025-04-01,8.71,16467718280.000002,data_before_corruption (corruption at 2025-10-01)
0HQ3.L,2025-07-01,7.2125,13638087400.0,data_before_corruption (corruption at 2025-10-01)
0HQ3.L,2025-10-01,0.0,0.0,data_before_corruption (corruption at 2025-10-01)
0HST.L,2020-01-01,12.1925,14728540000.0,data_before_corruption (corruption at 2025-10-01)
0HST.L,2020-04-01,12.81,15474480000.0,data_before_corruption (corruption at 2025-10-01)
0HST.L,2020-07-01,12.3925,14970140000.0,data_before_corruption (corruption at 2025-10-01)
0HST.L,2020-10-01,11.92,14399360000.0,data_before_corruption (corruption at 2025-10-01)
0HST.L,2021-01-01,12.0075,14553090000.0,data_before_corruption (corruption at 2025-10-01)
0HST.L,2021-04-01,12.099999999999998,14665200000.0,data_before_corruption (corruption at 2025-10-01)
0HST.L,2021-07-01,10.93,13247160000.0,data_before_corruption (corruption at 2025-10-01)
0HST.L,2021-10-01,10.1025,12203819999.999998,data_before_corruption (corruption at 2025-10-01)
0HST.L,2022-01-01,11.03,13324240000.0,data_before_corruption (corruption at 2025-10-01)
0HST.L,2022-04-01,11.725,14116900000.0,data_before_corruption (corruption at 2025-10-01)
0HST.L,2022-07-01,12.395,14774840000.0,data_before_corruption (corruption at 2025-10-01)
0HST.L,2022-10-01,13.2275,15820089999.999998,data_before_corruption (corruption at 2025-10-01)
0HST.L,2023-01-01,12.974999999999998,15518100000.0,data_before_corruption (corruption at 2025-10-01)
0HST.L,2023-04-01,13.6575,16334370000.0,data_before_corruption (corruption at 2025-10-01)
0HST.L,2023-07-01,11.455,13654360000.0,data_before_corruption (corruption at 2025-10-01)
0HST.L,2023-10-01,10.1,12039200000.0,data_before_corruption (corruption at 2025-10-01)
0HST.L,2024-01-01,10.945,13046440000.0,data_before_corruption (corruption at 2025-10-01)
0HST.L,2024-04-01,11.2325,13389140000.0,data_before_corruption (corruption at 2025-10-01)
0HST.L,2024-07-01,11.715,13964280000.0,data_before_corruption (corruption at 2025-10-01)
0HST.L,2024-10-01,11.907500000000002,14193740000.0,data_before_corruption (corruption at 2025-10-01)
0HST.L,2025-01-01,9.9975,11917020000.0,data_before_corruption (corruption at 2025-10-01)
0HST.L,2025-04-01,8.96,10680320000.000002,data_before_corruption (corruption at 2025-10-01)
0HST.L,2025-07-01,8.0725,9622420000.0,data_before_corruption (corruption at 2025-10-01)
0HST.L,2025-10-01,2231.746153846154,8913180000.0,data_before_corruption (corruption at 2025-10-01)
0HTF.L,2019-10-01,,,data_before_corruption (corruption at 2023-07-01)
0HTF.L,2020-01-01,,,data_before_corruption (corruption at 2023-07-01)
0HTF.L,2020-04-01,,,data_before_corruption (corruption at 2023-07-01)
0HTF.L,2020-07-01,,,data_before_corruption (corruption at 2023-07-01)
0HTF.L,2020-10-01,,,data_before_corruption (corruption at 2023-07-01)
0HTF.L,2021-01-01,,,data_before_corruption (corruption at 2023-07-01)
0HTF.L,2021-04-01,,,data_before_corruption (corruption at 2023-07-01)
0HTF.L,2021-07-01,,,data_before_corruption (corruption at 2023-07-01)
0HTF.L,2021-10-01,4.349184,419450126.97907203,data_before_corruption (corruption at 2023-07-01)
0HTF.L,2022-01-01,7.9187175000000005,765140503.66038,data_before_corruption (corruption at 2023-07-01)
0HTF.L,2022-04-01,8.5487325,843822679.64148,data_before_corruption (corruption at 2023-07-01)
0HTF.L,2022-07-01,8.08192,824959591.75168,data_before_corruption (corruption at 2023-07-01)
0HTF.L,2022-10-01,-182.40512575685855,1015998652.3426499,data_before_corruption (corruption at 2023-07-01)
0HTF.L,2023-01-01,8.351875,866160829.3275,data_before_corruption (corruption at 2023-07-01)
0HTF.L,2023-04-01,7.01895319391635,992069548.83828,data_before_corruption (corruption at 2023-07-01)
0HTF.L,2023-07-01,-381.81921750000004,1265289395.72454,data_before_corruption (corruption at 2023-07-01)
0HW0.L,2019-10-01,0.28643784144,255476858.7986001,data_before_corruption (corruption at 2025-07-01)
0HW0.L,2020-01-01,0.07023142665000001,68355360.39506356,data_before_corruption (corruption at 2025-07-01)
0HW0.L,2020-04-01,0.08022640000000002,239007042.74932805,data_before_corruption (corruption at 2025-07-01)
0HW0.L,2020-07-01,0.0292352,123062744.0818176,data_before_corruption (corruption at 2025-07-01)
0HW0.L,2020-10-01,0.083576725,351403336.81342745,data_before_corruption (corruption at 2025-07-01)
0HW0.L,2021-01-01,0.07025325,295385224.41642004,data_before_corruption (corruption at 2025-07-01)
0HW0.L,2021-04-01,0.067522735,274859133.0173063,data_before_corruption (corruption at 2025-07-01)
0HW0.L,2021-07-01,0.0598005,251434862.519004,data_before_corruption (corruption at 2025-07-01)
0HW0.L,2021-10-01,0.0755076,317477545.467936,data_before_corruption (corruption at 2025-07-01)
0HW0.L,2022-01-01,0.06505894999999999,212092176.99999997,data_before_corruption (corruption at 2025-07-01)
0HW0.L,2022-04-01,0.05759148,239779448.51544812,data_before_corruption (corruption at 2025-07-01)
0HW0.L,2022-07-01,0.05087367,203416122.50674346,data_before_corruption (corruption at 2025-07-01)
0HW0.L,2022-10-01,0.0599445,249576137.851194,data_before_corruption (corruption at 2025-07-01)
0HW0.L,2023-01-01,0.052729969999999994,179281897.99999997,data_before_corruption (corruption at 2025-07-01)
0HW0.L,2023-04-01,0.052240125000000005,228811747.50000003,data_before_corruption (corruption at 2025-07-01)
0HW0.L,2023-07-01,0.049476,188290443.31742403,data_before_corruption (corruption at 2025-07-01)
0HW0.L,2023-10-01,0.045591999999999994,147965922.853568,data_before_corruption (corruption at 2025-07-01)
0HW0.L,2024-01-01,0.032061075,118964228.6381979,data_before_corruption (corruption at 2025-07-01)
0HW0.L,2024-04-01,0.034467700000000004,129720869.04356882,data_before_corruption (corruption at 2025-07-01)
0HW0.L,2024-07-01,0.033831225000000006,127325468.55180332,data_before_corruption (corruption at 2025-07-01)
0HW0.L,2024-10-01,0.040916,175553778.639696,data_before_corruption (corruption at 2025-07-01)
0HW0.L,2025-01-01,0.030757999999999997,114349470.09595199,data_before_corruption (corruption at 2025-07-01)
0HW0.L,2025-04-01,0.035136799999999996,130628599.41697918,data_before_corruption (corruption at 2025-07-01)
0HW0.L,2025-07-01,0.0,0.0,data_before_corruption (corruption at 2025-07-01)
0HWG.L,2019-10-01,4.5401409653635225,2957807331.36,data_before_corruption (corruption at 2025-07-01)
0HWG.L,2020-01-01,2.2174983258808942,1456874872.6299999,data_before_corruption (corruption at 2025-07-01)
0HWG.L,2020-04-01,3.8374889290723178,2527348381.0499997,data_before_corruption (corruption at 2025-07-01)
0HWG.L,2020-07-01,5.213111017335336,3445186405.11,data_before_corruption (corruption at 2025-07-01)
0HWG.L,2020-10-01,6.075212302231757,4084465374.5899997,data_before_corruption (corruption at 2025-07-01)
0HWG.L,2021-01-01,6.977500000000001,4623369033.9800005,data_before_corruption (corruption at 2025-07-01)
0HWG.L,2021-04-01,8.7,5782665540.0,data_before_corruption (corruption at 2025-07-01)
0HWG.L,2021-07-01,7.265,4798184477.44,data_before_corruption (corruption at 2025-07-01)
0HWG.L,2021-10-01,8.499664721216785,5541193085.440001,data_before_corruption (corruption at 2025-07-01)
0HWG.L,2022-01-01,7.87,5033578746.04,data_before_corruption (corruption at 2025-07-01)
0HWG.L,2022-04-01,8.005,5002318160.040001,data_before_corruption (corruption at 2025-07-01)
0HWG.L,2022-07-01,6.1625,3830028802.2999997,data_before_corruption (corruption at 2025-07-01)
0HWG.L,2022-10-01,7.655,4594427320.68,data_before_corruption (corruption at 2025-07-01)
0HWG.L,2023-01-01,7.485,4460972694.96,data_before_corruption (corruption at 2025-07-01)
0HWG.L,2023-04-01,9.2225,5500134581.27,data_before_corruption (corruption at 2025-07-01)
0HWG.L,2023-07-01,7.012500000000001,4168892905.65,data_before_corruption (corruption at 2025-07-01)
0HWG.L,2023-10-01,7.884999999999999,4686446501.38,data_before_corruption (corruption at 2025-07-01)
0HWG.L,2024-01-01,7.185,4283271648.0,data_before_corruption (corruption at 2025-07-01)
0HWG.L,2024-04-01,5.552406734687831,3379725837.54,data_before_corruption (corruption at 2025-07-01)
0HWG.L,2024-07-01,5.080013031069245,3041863360.0,data_before_corruption (corruption at 2025-07-01)
0HWG.L,2024-10-01,4.225000338392562,2532059400.0,data_before_corruption (corruption at 2025-07-01)
0HWG.L,2025-01-01,3.8032322720080805,2028390540.0,data_before_corruption (corruption at 2025-07-01)
0HWG.L,2025-04-01,2.8625,1720233011.9499998,data_before_corruption (corruption at 2025-07-01)
0HWG.L,2025-07-01,0.0,0.0,data_before_corruption (corruption at 2025-07-01)
0I4T.L,2019-10-01,4.3325,1099252661.9299998,data_before_corruption (corruption at 2022-04-01)
0I4T.L,2020-01-01,1.9875,490443457.95,data_before_corruption (corruption at 2022-04-01)
0I4T.L,2020-04-01,2.8475,699522169.13,data_before_corruption (corruption at 2022-04-01)
0I4T.L,2020-07-01,3.0475,732382489.62,data_before_corruption (corruption at 2022-04-01)
0I4T.L,2020-10-01,5.1275,1237501327.8600001,data_before_corruption (corruption at 2022-04-01)
0I4T.L,2021-01-01,8.6825,2109558338.0199997,data_before_corruption (corruption at 2022-04-01)
0I4T.L,2021-04-01,11.3075,2743801104.23,data_before_corruption (corruption at 2022-04-01)
0I4T.L,2021-07-01,9.1625,2231017220.1,data_before_corruption (corruption at 2022-04-01)
0I4T.L,2021-10-01,9.7175,2355165406.62,data_before_corruption (corruption at 2022-04-01)
0I4T.L,2022-01-01,6.81,1654511264.76,data_before_corruption (corruption at 2022-04-01)
0I4T.L,2022-04-01,-12.038125990723888,1469864393.6,data_before_corruption (corruption at 2022-04-01)
0I50.L,2019-10-01,22.582431654314057,149571369911.34,data_before_corruption (corruption at 2022-04-01)
0I50.L,2020-01-01,-23.798998117757318,150724502469.53998,data_before_corruption (corruption at 2022-04-01)
0I50.L,2020-04-01,0.8014210151129294,152508388833.80542,data_before_corruption (corruption at 2022-04-01)
0I50.L,2020-07-01,-30.861644109012893,152869788887.99713,data_before_corruption (corruption at 2022-04-01)
0I50.L,2020-10-01,5.9350646526746464,148367841337.68,data_before_corruption (corruption at 2022-04-01)
0I50.L,2021-01-01,16.311141281334702,149036535275.28,data_before_corruption (corruption at 2022-04-01)
0I50.L,2021-04-01,-3.2370403075597918,145903552836.0,data_before_corruption (corruption at 2022-04-01)
0I50.L,2021-07-01,11.507941615618513,145501308446.5092,data_before_corruption (corruption at 2022-04-01)
0I50.L,2021-10-01,7.5054855056020475,124983399601.03264,data_before_corruption (corruption at 2022-04-01)
0I50.L,2022-01-01,7.217101891257029,99993666487.44385,data_before_corruption (corruption at 2022-04-01)
0I50.L,2022-04-01,-3.0822397537759763,98878251301.1333,data_before_corruption (corruption at 2022-04-01)
0IC9.L,2019-10-01,16.352801454828686,69403160000.0,data_before_corruption (corruption at 2025-07-01)
0IC9.L,2020-01-01,34.42388844886324,60509658000.0,data_before_corruption (corruption at 2025-07-01)
0IC9.L,2020-04-01,-13.116903997587105,68191200000.00001,data_before_corruption (corruption at 2025-07-01)
0IC9.L,2020-07-01,17.412653298319636,64406880000.00001,data_before_corruption (corruption at 2025-07-01)
