source,verdict,dollarVolume_usd,dollarVolume_basis,floor_usd
0KXA.L,ejected_below_floor,253565.83000000002,2026-08-21|USD,1000000.0
0MDP.L,ejected_below_floor,16276.138799999999,2026-08-21|USD,1000000.0
CX.ST,ejected_below_floor,32498.973540000003,2026-08-21|SEK,1000000.0
SIMINN.IC,ejected_below_floor,365371.486256,2026-08-21|ISK,1000000.0
0QUS.L,ejected_below_floor,6200.444238,2026-08-21|SEK,1000000.0
RNK.L,ejected_below_floor,645359.7891441401,2026-08-21|GBp,1000000.0
ACX.TO,ejected_below_floor,589861.719,2026-08-21|CAD,1000000.0
NIVI-B.ST,ejected_below_floor,461657.41300199996,2026-08-21|SEK,1000000.0
HBANL,ejected_below_floor,548449.6,2026-08-21|USD,1000000.0
HBANM,ejected_below_floor,346919.04,2026-08-21|USD,1000000.0
0R23.L,ejected_below_floor,374003.08,2026-08-21|USD,1000000.0
ABCA.PA,ejected_below_floor,231377.23539279998,2026-08-21|EUR,1000000.0
014830.KS,ejected_below_floor,825359.98413003,2026-08-21|KRW,1000000.0
PSE.OL,ejected_below_floor,24484.11552,2026-08-21|NOK,1000000.0
005680.KS,ejected_below_floor,982057.4423876579,2026-08-21|KRW,1000000.0
ALFRE.PA,ejected_below_floor,41807.754067199996,2026-08-21|EUR,1000000.0
002960.KS,ejected_below_floor,724849.6062288,2026-08-21|KRW,1000000.0
CHR.TO,ejected_below_floor,947552.2056000001,2026-08-21|CAD,1000000.0
GENI.ST,ejected_below_floor,54109.127536,2026-08-21|SEK,1000000.0
HYSG.BR,ejected_below_floor,13272.258479999999,2026-08-21|EUR,1000000.0
015890.KS,ejected_below_floor,175382.947236138,2026-08-21|KRW,1000000.0
CRON.TO,ejected_below_floor,553542.4072080001,2026-08-21|CAD,1000000.0
RDEB.DE,ejected_below_floor,82507.80833199999,2026-08-21|EUR,1000000.0
HOLM-A.ST,ejected_below_floor,148450.1184,2026-08-21|SEK,1000000.0
QBR-A.TO,ejected_below_floor,24346.134120000002,2026-08-21|CAD,1000000.0
RWL.DE,ejected_below_floor,10911.61925,2026-08-21|EUR,1000000.0
CYB.TO,ejected_below_floor,424359.0041,2026-08-21|CAD,1000000.0
CBOT.PA,ejected_below_floor,56732.821300799995,2026-08-21|EUR,1000000.0
SFAB.ST,ejected_below_floor,233079.2205,2026-08-21|SEK,1000000.0
MIKO.BR,ejected_below_floor,20302.3132,2026-08-21|EUR,1000000.0
GDP.L,ejected_below_floor,139062.5151398,2026-08-21|GBp,1000000.0
002240.KS,ejected_below_floor,305908.257480441,2026-08-21|KRW,1000000.0
ELF.TO,ejected_below_floor,465035.56164,2026-08-21|CAD,1000000.0
G5EN.ST,ejected_below_floor,120414.78948,2026-08-21|SEK,1000000.0
MOG-B,ejected_below_floor,111186.6,2026-08-21|USD,1000000.0
ALLHB.PA,ejected_below_floor,2156.101,2026-08-21|EUR,1000000.0
AAG.DE,ejected_below_floor,922648.7628759999,2026-08-21|EUR,1000000.0
FLK.L,ejected_below_floor,27355.25122925,2026-08-21|GBp,1000000.0
001380.KS,ejected_below_floor,61863.9188741625,2026-08-21|KRW,1000000.0
MMGR-B.ST,ejected_below_floor,490475.37832,2026-08-21|SEK,1000000.0
AKW.PA,ejected_below_floor,31477.489574400002,2026-08-21|EUR,1000000.0
CFW.TO,ejected_below_floor,504083.3019840001,2026-08-21|CAD,1000000.0
0QNA.L,ejected_below_floor,391386.69401027996,2026-08-21|CHF,1000000.0
0F8V.L,ejected_below_floor,3703.9950443999996,2026-08-21|EUR,1000000.0
123690.KS,ejected_below_floor,482949.145972179,2026-08-21|KRW,1000000.0
0OJJ.L,ejected_below_floor,283.9876382,2026-08-21|EUR,1000000.0
066310.KQ,ejected_below_floor,646009.73366601,2026-08-21|KRW,1000000.0
TTR1.DE,ejected_below_floor,262357.399876,2026-08-21|EUR,1000000.0
VTA.AS,ejected_below_floor,69685.18432,2026-08-21|EUR,1000000.0
000700.KS,ejected_below_floor,188480.91422733,2026-08-21|KRW,1000000.0
090350.KS,ejected_below_floor,339679.943177133,2026-08-21|KRW,1000000.0
090355.KS,ejected_below_floor,2776.156199316,2026-08-21|KRW,1000000.0
ALCIS.PA,ejected_below_floor,106153.82627199999,2026-08-21|EUR,1000000.0
ALI2S.PA,ejected_below_floor,621.1901799999999,2026-08-21|EUR,1000000.0
BILN.L,ejected_below_floor,116504.844939,2026-08-21|GBp,1000000.0
284740.KS,ejected_below_floor,261132.896545515,2026-08-21|KRW,1000000.0
0RP8.L,ejected_below_floor,126544.097977362,2026-08-21|CHF,1000000.0
0J72.L,ejected_below_floor,186114.355,2026-08-21|USD,1000000.0
OTL.OL,ejected_below_floor,282245.53392,2026-08-21|NOK,1000000.0
PERR.PA,ejected_below_floor,104252.72791999999,2026-08-21|EUR,1000000.0
0HS2.L,ejected_below_floor,843411.15,2026-08-21|USD,1000000.0
004700.KS,ejected_below_floor,117120.55191084,2026-08-21|KRW,1000000.0
W7L.L,ejected_below_floor,869060.9988913999,2026-08-21|GBp,1000000.0
4DS.DE,ejected_below_floor,80594.356104,2026-08-21|EUR,1000000.0
ENI.DE,ejected_below_floor,410646.84742239997,2026-08-21|EUR,1000000.0
ALATI.PA,ejected_below_floor,47630.951647999995,2026-08-21|EUR,1000000.0
CAMB.BR,ejected_below_floor,140971.71068,2026-08-21|EUR,1000000.0
034310.KS,ejected_below_floor,547741.129191102,2026-08-21|KRW,1000000.0
GDC.TO,ejected_below_floor,4600.697724000001,2026-08-21|CAD,1000000.0
TBL.TO,ejected_below_floor,16294.698784,2026-08-21|CAD,1000000.0
00806K.KS,ejected_below_floor,52552.8890103195,2026-08-21|KRW,1000000.0
TRVG,ejected_below_floor,553302.34,2026-08-21|USD,1000000.0
CQD.DE,ejected_below_floor,20099.290068,2026-08-21|EUR,1000000.0
126560.KS,ejected_below_floor,192811.11234532876,2026-08-21|KRW,1000000.0
CPA.DE,ejected_below_floor,61034.907108,2026-08-21|EUR,1000000.0
ALFPC.PA,ejected_below_floor,170192.1238,2026-08-21|EUR,1000000.0
SCST.ST,ejected_below_floor,991308.8183,2026-08-21|SEK,1000000.0
ACCB.BR,ejected_below_floor,3163.45702732,2026-08-21|EUR,1000000.0
IXX.DE,ejected_below_floor,287808.773629,2026-08-21|EUR,1000000.0
102260.KS,ejected_below_floor,312551.8288353885,2026-08-21|KRW,1000000.0
FGN,ejected_below_floor,783046.8,2026-08-21|USD,1000000.0
0QRA.L,ejected_below_floor,70989.32364800002,2026-08-21|SEK,1000000.0
KBL.TO,ejected_below_floor,368642.15148,2026-08-21|CAD,1000000.0
GLINT.LS,ejected_below_floor,17726.6466,2026-08-21|EUR,1000000.0
0M29.L,ejected_below_floor,229979.25,2026-08-21|USD,1000000.0
XY6.DE,ejected_below_floor,57562.838603599994,2026-08-21|EUR,1000000.0
STO3.DE,ejected_below_floor,251956.485198,2026-08-21|EUR,1000000.0
0VBE.L,ejected_below_floor,75065.68000000001,2026-08-21|USD,1000000.0
CBHD.DE,ejected_below_floor,132766.54595119998,2026-08-21|EUR,1000000.0
HAL.DE,ejected_below_floor,98987.7856792,2026-08-21|EUR,1000000.0
TALK.ST,ejected_below_floor,17872.928984,2026-08-21|SEK,1000000.0
CLX.L,ejected_below_floor,101834.517078,2026-08-21|GBp,1000000.0
LOR.DE,ejected_below_floor,514229.738862,2026-08-21|EUR,1000000.0
LIN.PA,ejected_below_floor,44705.88014,2026-08-21|EUR,1000000.0
0EWR.L,ejected_below_floor,18771.248398,2026-08-21|EUR,1000000.0
ALLIGO-B.ST,ejected_below_floor,202646.337344,2026-08-21|SEK,1000000.0
NXR.L,ejected_below_floor,847239.883812,2026-08-21|GBp,1000000.0
0JMU.L,ejected_below_floor,123171.64009999999,2026-08-21|EUR,1000000.0
0IX0.L,ejected_below_floor,67363.354908,2026-08-21|EUR,1000000.0
0F2S.L,ejected_below_floor,201.391488,2026-08-21|EUR,1000000.0
VTA.L,ejected_below_floor,23833.831819,2026-08-21|EUR,1000000.0
0KFZ.L,ejected_below_floor,671162.71,2026-08-21|USD,1000000.0
CDS.DE,ejected_below_floor,74079.434704,2026-08-21|EUR,1000000.0
MRE.TO,ejected_below_floor,542540.73216,2026-08-21|CAD,1000000.0
001560.KS,ejected_below_floor,21481.0480007955,2026-08-21|KRW,1000000.0
0HDU.L,ejected_below_floor,4604.37912,2026-08-21|NOK,1000000.0
SPA.BR,ejected_below_floor,33066.43112,2026-08-21|EUR,1000000.0
NITRO.ST,ejected_below_floor,8877.780671999999,2026-08-21|SEK,1000000.0
ARJO-B.ST,ejected_below_floor,948933.179388,2026-08-21|SEK,1000000.0
ITECH.ST,ejected_below_floor,97324.01856,2026-08-21|SEK,1000000.0
0OG6.L,ejected_below_floor,29873.07072,2026-08-21|EUR,1000000.0
ALNXT.PA,ejected_below_floor,10201.872757359999,2026-08-21|EUR,1000000.0
ENEA.ST,ejected_below_floor,292012.871904,2026-08-21|SEK,1000000.0
0QNN.L,ejected_below_floor,484745.45999999996,2026-08-21|CHF,1000000.0
CENER.BR,ejected_below_floor,502227.1091967999,2026-08-21|EUR,1000000.0
VWSB.DE,ejected_below_floor,914791.7560129999,2026-08-21|EUR,1000000.0
0QS5.L,ejected_below_floor,320602.8642345,2026-08-21|CHF,1000000.0
0QY4.L,ejected_below_floor,168872.61,2026-08-21|USD,1000000.0
0K10.L,ejected_below_floor,89209.28,2026-08-21|USD,1000000.0
ALNSE.PA,ejected_below_floor,16744.863095999997,2026-08-21|EUR,1000000.0
NXQ.L,ejected_below_floor,28667.4040422,2026-08-21|GBp,1000000.0
MSON-A.ST,ejected_below_floor,160.24147200000002,2026-08-21|SEK,1000000.0
MSON-B.ST,ejected_below_floor,212307.3528,2026-08-21|SEK,1000000.0
VAS.DE,ejected_below_floor,84903.66776319999,2026-08-21|EUR,1000000.0
OPC.DE,ejected_below_floor,425326.28230639995,2026-08-21|EUR,1000000.0
SWP.PA,ejected_below_floor,763247.982854,2026-08-21|EUR,1000000.0
0DTK.L,ejected_below_floor,1742.3627,2026-08-21|EUR,1000000.0
CBSM.PA,ejected_below_floor,1984.5452879999998,2026-08-21|EUR,1000000.0
NWF.L,ejected_below_floor,223728.9376336,2026-08-21|GBp,1000000.0
PREVA.AS,ejected_below_floor,1615.9102899999998,2026-08-21|EUR,1000000.0
0NZY.L,ejected_below_floor,458343.9039616,2026-08-21|EUR,1000000.0
0MN5.L,ejected_below_floor,28798.982783999996,2026-08-21|EUR,1000000.0
NFN.DE,ejected_below_floor,15106.459427999998,2026-08-21|EUR,1000000.0
0IF3.L,ejected_below_floor,97922.56,2026-08-21|USD,1000000.0
1U1.DE,ejected_below_floor,780117.608443,2026-08-21|EUR,1000000.0
FTLF,ejected_below_floor,259187.34,2026-08-21|USD,1000000.0
2X0.DE,ejected_below_floor,5130.1334826,2026-08-21|EUR,1000000.0
BETCO.ST,ejected_below_floor,903543.5856720001,2026-08-21|SEK,1000000.0
006140.KQ,ejected_below_floor,191653.8137472315,2026-08-21|KRW,1000000.0
004360.KS,ejected_below_floor,321914.8643304285,2026-08-21|KRW,1000000.0
004365.KS,ejected_below_floor,23396.569493889,2026-08-21|KRW,1000000.0
GLO.PA,ejected_below_floor,365123.46702,2026-08-21|EUR,1000000.0
CBE.PA,ejected_below_floor,14909.380141999998,2026-08-21|EUR,1000000.0
RBT.PA,ejected_below_floor,916109.833,2026-08-21|EUR,1000000.0
EXPL.PA,ejected_below_floor,65137.5594,2026-08-21|EUR,1000000.0
0R13.L,ejected_below_floor,299000.4,2026-08-21|USD,1000000.0
SYK.DE,ejected_below_floor,113488.124325,2026-08-21|EUR,1000000.0
0RP0.L,ejected_below_floor,17892.188538399998,2026-08-21|EUR,1000000.0
0QPR.L,ejected_below_floor,9581.737670103,2026-08-21|CHF,1000000.0
KAPIAB.ST,ejected_below_floor,42963.27496,2026-08-21|SEK,1000000.0
TGHN.DE,ejected_below_floor,26945.4352,2026-08-21|EUR,1000000.0
0J71.L,ejected_below_floor,258152.87,2026-08-21|USD,1000000.0
GOB.DE,ejected_below_floor,179775.70137999998,2026-08-21|EUR,1000000.0
SCHP.PA,ejected_below_floor,375747.21765,2026-08-21|EUR,1000000.0
6MK.DE,ejected_below_floor,269293.7982304,2026-08-21|EUR,1000000.0
SELER.PA,ejected_below_floor,1102.52516,2026-08-21|EUR,1000000.0
003650.KS,ejected_below_floor,366508.85544603,2026-08-21|KRW,1000000.0
CIT.DE,ejected_below_floor,19745.2466292,2026-08-21|EUR,1000000.0
PDV.TO,ejected_below_floor,18315.046176,2026-08-21|CAD,1000000.0
TENG.L,ejected_below_floor,188409.74363715,2026-08-21|GBp,1000000.0
ALGIR.PA,ejected_below_floor,4550.188931999999,2026-08-21|EUR,1000000.0
ACFN,ejected_below_floor,398038.41,2026-08-21|USD,1000000.0
GLV.L,ejected_below_floor,241352.45415119999,2026-08-21|EUR,1000000.0
LCR.DE,ejected_below_floor,1030.7328240000002,2026-08-21|EUR,1000000.0
0QZ2.L,ejected_below_floor,109455.58769600002,2026-08-21|CAD,1000000.0
ASG.DE,ejected_below_floor,40652.5384606,2026-08-21|EUR,1000000.0
DLX.DE,ejected_below_floor,10942.8302688,2026-08-21|EUR,1000000.0
VIVA.ST,ejected_below_floor,720234.08142,2026-08-21|SEK,1000000.0
PRU.DE,ejected_below_floor,97362.87221069999,2026-08-21|EUR,1000000.0
FC.TO,ejected_below_floor,505891.27545600006,2026-08-21|CAD,1000000.0
LIV.L,ejected_below_floor,1930.2437554399999,2026-08-21|GBp,1000000.0
SECARE.ST,ejected_below_floor,592035.801792,2026-08-21|SEK,1000000.0
TCS.TO,ejected_below_floor,173299.424,2026-08-21|CAD,1000000.0
WYN.L,ejected_below_floor,133806.01815,2026-08-21|GBp,1000000.0
0G5B.L,ejected_below_floor,74571.95809999999,2026-08-21|EUR,1000000.0
MEQ.TO,ejected_below_floor,931246.672,2026-08-21|CAD,1000000.0
SAVE.PA,ejected_below_floor,86253.36368,2026-08-21|EUR,1000000.0
0HYJ.L,ejected_below_floor,227622.26,2026-08-21|USD,1000000.0
002350.KS,ejected_below_floor,580780.86559584,2026-08-21|KRW,1000000.0
002355.KS,ejected_below_floor,34899.851176341,2026-08-21|KRW,1000000.0
LIK.DE,ejected_below_floor,84437.57699999999,2026-08-21|EUR,1000000.0
AXR,ejected_below_floor,233519.0,2026-08-21|USD,1000000.0
002690.KS,ejected_below_floor,80493.8769300078,2026-08-21|KRW,1000000.0
RET.BR,ejected_below_floor,868519.4393599998,2026-08-21|EUR,1000000.0
0LO3.L,ejected_below_floor,297259.51,2026-08-21|USD,1000000.0
VEE.DE,ejected_below_floor,78380.09865,2026-08-21|EUR,1000000.0
091700.KQ,ejected_below_floor,794792.890915656,2026-08-21|KRW,1000000.0
BP-A.L,ejected_below_floor,10897.987945249999,2026-08-21|GBp,1000000.0
BP-B.L,ejected_below_floor,6548.3576235,2026-08-21|GBp,1000000.0
SWA.DE,ejected_below_floor,27279.630855,2026-08-21|EUR,1000000.0
151860.KQ,ejected_below_floor,596250.136284447,2026-08-21|KRW,1000000.0
0QPF.L,ejected_below_floor,1483.0825859999998,2026-08-21|CHF,1000000.0
TVA-B.TO,ejected_below_floor,32900.27178,2026-08-21|CAD,1000000.0
CH1A.DE,ejected_below_floor,10197.1223424,2026-08-21|EUR,1000000.0
CXU.DE,ejected_below_floor,16276.348176,2026-08-21|EUR,1000000.0
EC.PA,ejected_below_floor,256793.96002,2026-08-21|EUR,1000000.0
0IUV.L,ejected_below_floor,1041.92124,2026-08-21|EUR,1000000.0
ALBLD.PA,ejected_below_floor,110686.64985,2026-08-21|EUR,1000000.0
BAIN.PA,ejected_below_floor,90078.4034,2026-08-21|EUR,1000000.0
DEDI.ST,ejected_below_floor,72196.761616,2026-08-21|SEK,1000000.0
FVA.L,ejected_below_floor,82023.503807,2026-08-21|GBp,1000000.0
IGE.L,ejected_below_floor,9355.90604676,2026-08-21|GBp,1000000.0
208140.KQ,ejected_below_floor,85664.091637212,2026-08-21|KRW,1000000.0
0HDK.L,ejected_below_floor,13927.1717,2026-08-21|SEK,1000000.0
BEK-B.TO,ejected_below_floor,4743.344128,2026-08-21|CAD,1000000.0
GUD.TO,ejected_below_floor,689232.6576240001,2026-08-21|CAD,1000000.0
RUG.ST,ejected_below_floor,213712.93002,2026-08-21|SEK,1000000.0
SFPI.PA,ejected_below_floor,70377.89878019999,2026-08-21|EUR,1000000.0
MUM.DE,ejected_below_floor,508555.46376,2026-08-21|EUR,1000000.0
FMM-B.ST,ejected_below_floor,148309.9701,2026-08-21|SEK,1000000.0
OEWA.DE,ejected_below_floor,55161.86280299999,2026-08-21|EUR,1000000.0
ADW-A.TO,ejected_below_floor,847132.768,2026-08-21|CAD,1000000.0
ADW-B.TO,ejected_below_floor,26444.4432,2026-08-21|CAD,1000000.0
0IZM.L,ejected_below_floor,25173.447767999998,2026-08-21|NOK,1000000.0
FLUX.BR,ejected_below_floor,63530.623152,2026-08-21|EUR,1000000.0
OPTER.ST,ejected_below_floor,24047.55864,2026-08-21|SEK,1000000.0
PREV-B.ST,ejected_below_floor,176657.29958000002,2026-08-21|SEK,1000000.0
HOLCO.AS,ejected_below_floor,22323.220839999998,2026-08-21|EUR,1000000.0
SKF-A.ST,ejected_below_floor,171478.16377,2026-08-21|SEK,1000000.0
ALEXA.PA,ejected_below_floor,3542.9984,2026-08-21|EUR,1000000.0
Y.TO,ejected_below_floor,30347.138160000002,2026-08-21|CAD,1000000.0
008700.KS,ejected_below_floor,913500.8630886452,2026-08-21|KRW,1000000.0
MSN.DE,ejected_below_floor,8420.215407999998,2026-08-21|EUR,1000000.0
0HQW.L,ejected_below_floor,230453.55000000002,2026-08-21|USD,1000000.0
ILM1.DE,ejected_below_floor,423062.1897828,2026-08-21|EUR,1000000.0
EG7.ST,ejected_below_floor,319455.0680232,2026-08-21|SEK,1000000.0
0HJH.L,ejected_below_floor,12611.87,2026-08-21|USD,1000000.0
DNG.TO,ejected_below_floor,563687.735572,2026-08-21|CAD,1000000.0
IBS.LS,ejected_below_floor,588259.816335,2026-08-21|EUR,1000000.0
LEI.DE,ejected_below_floor,83790.16397,2026-08-21|EUR,1000000.0
BIRG.DE,ejected_below_floor,94967.55471839999,2026-08-21|EUR,1000000.0
CAG.ST,ejected_below_floor,45885.91816,2026-08-21|SEK,1000000.0
CHH.L,ejected_below_floor,253529.19592,2026-08-21|GBp,1000000.0
083420.KS,ejected_below_floor,257165.145615726,2026-08-21|KRW,1000000.0
48Z.DE,ejected_below_floor,64928.825514,2026-08-21|EUR,1000000.0
0LOZ.L,ejected_below_floor,228033.86,2026-08-21|USD,1000000.0
0RPY.L,ejected_below_floor,87098.327746202,2026-08-21|SEK,1000000.0
ALTUV.PA,ejected_below_floor,25808.9252264,2026-08-21|EUR,1000000.0
0KBK.L,ejected_below_floor,187519.44,2026-08-21|USD,1000000.0
POLYG.ST,ejected_below_floor,3747.6495259999997,2026-08-21|SEK,1000000.0
018500.KS,ejected_below_floor,163114.86432905626,2026-08-21|KRW,1000000.0
CTC.TO,ejected_below_floor,58974.825600000004,2026-08-21|CAD,1000000.0
WEHB.BR,ejected_below_floor,82575.40501199999,2026-08-21|EUR,1000000.0
MCB.TO,ejected_below_floor,123521.98122000002,2026-08-21|CAD,1000000.0
RBY.TO,ejected_below_floor,394893.74360000005,2026-08-21|CAD,1000000.0
VRLA.PA,ejected_below_floor,568070.0749163999,2026-08-21|EUR,1000000.0
0KIZ.L,ejected_below_floor,224190.73449250002,2026-08-21|SEK,1000000.0
GLW.DE,ejected_below_floor,795321.8383104001,2026-08-21|EUR,1000000.0
PHI1.DE,ejected_below_floor,232954.7787396,2026-08-21|EUR,1000000.0
PER.DE,ejected_below_floor,151073.1720656,2026-08-21|EUR,1000000.0
CLEM.ST,ejected_below_floor,7543.9719792,2026-08-21|SEK,1000000.0
PSD.TO,ejected_below_floor,57043.613300000005,2026-08-21|CAD,1000000.0
0SGO.L,ejected_below_floor,334005.125,2026-08-21|USD,1000000.0
AHOG.DE,ejected_below_floor,112615.39291319999,2026-08-21|EUR,1000000.0
HSD.L,ejected_below_floor,25679.416337399998,2026-08-21|GBp,1000000.0
TESB.BR,ejected_below_floor,346078.335522,2026-08-21|EUR,1000000.0
SVN.IC,ejected_below_floor,380026.172196,2026-08-21|ISK,1000000.0
NNH.ST,ejected_below_floor,18075.71885,2026-08-21|SEK,1000000.0
003535.KS,ejected_below_floor,97746.8367862935,2026-08-21|KRW,1000000.0
0OGG.L,ejected_below_floor,21509.701788960003,2026-08-21|EUR,1000000.0
068290.KS,ejected_below_floor,109252.089801336,2026-08-21|KRW,1000000.0
ALPAS.PA,ejected_below_floor,4248.8009759999995,2026-08-21|EUR,1000000.0
BUR.PA,ejected_below_floor,53672.929379999994,2026-08-21|EUR,1000000.0
5UR.DE,ejected_below_floor,158501.62763199996,2026-08-21|EUR,1000000.0
BOUV.OL,ejected_below_floor,736768.463688,2026-08-21|NOK,1000000.0
KNOW.ST,ejected_below_floor,452865.484974,2026-08-21|SEK,1000000.0
006805.KS,ejected_below_floor,760268.8132802565,2026-08-21|KRW,1000000.0
NELLY.ST,ejected_below_floor,747403.9552200001,2026-08-21|SEK,1000000.0
VRS.DE,ejected_below_floor,4772.908338,2026-08-21|EUR,1000000.0
004720.KS,ejected_below_floor,102718.7036625,2026-08-21|KRW,1000000.0
HFPC-U.TO,ejected_below_floor,38798.68,2026-08-21|USD,1000000.0
EBO.DE,ejected_below_floor,115406.76285,2026-08-21|EUR,1000000.0
MLB1.DE,ejected_below_floor,421996.9826519999,2026-08-21|EUR,1000000.0
NTEK-B.ST,ejected_below_floor,56983.322466,2026-08-21|SEK,1000000.0
WSTEP.OL,ejected_below_floor,21677.39292,2026-08-21|NOK,1000000.0
RING.OL,ejected_below_floor,34306.983648,2026-08-21|NOK,1000000.0
OBS.DE,ejected_below_floor,3385.2417343999996,2026-08-21|EUR,1000000.0
0RRC.L,ejected_below_floor,8326.1394768,2026-08-21|EUR,1000000.0
WIL.L,ejected_below_floor,466587.016931,2026-08-21|GBp,1000000.0
SBT.PA,ejected_below_floor,40470.8782104,2026-08-21|EUR,1000000.0
0JZS.L,ejected_below_floor,364372.38,2026-08-21|USD,1000000.0
INISS-B.ST,ejected_below_floor,138415.39514,2026-08-21|SEK,1000000.0
OGUN-B.ST,ejected_below_floor,20209.909760000002,2026-08-21|SEK,1000000.0
0QB4.L,ejected_below_floor,113201.013254,2026-08-21|EUR,1000000.0
0J66.L,ejected_below_floor,137237.1,2026-08-21|USD,1000000.0
SAMS.PA,ejected_below_floor,33982.48268,2026-08-21|EUR,1000000.0
0O2W.L,ejected_below_floor,94385.477376,2026-08-21|EUR,1000000.0
ALPDX.PA,ejected_below_floor,28259.840987999996,2026-08-21|EUR,1000000.0
PAT.DE,ejected_below_floor,902481.0603059999,2026-08-21|EUR,1000000.0
PROF-B.ST,ejected_below_floor,25171.89444,2026-08-21|SEK,1000000.0
ARBB.L,ejected_below_floor,253986.02488,2026-08-21|GBp,1000000.0
0IQE.L,ejected_below_floor,13048.199999999999,2026-08-21|USD,1000000.0
MFX.L,ejected_below_floor,16097.9999376,2026-08-21|GBp,1000000.0
0RS2.L,ejected_below_floor,45555.209115,2026-08-21|EUR,1000000.0
0GOX.L,ejected_below_floor,189205.496513,2026-08-21|EUR,1000000.0
0RG7.L,ejected_below_floor,17955.893625,2026-08-21|CHF,1000000.0
PAY.BR,ejected_below_floor,36875.1544,2026-08-21|EUR,1000000.0
RPL.DE,ejected_below_floor,11987.035810399999,2026-08-21|EUR,1000000.0
SWEC-A.ST,ejected_below_floor,18785.54112,2026-08-21|SEK,1000000.0
UPAB.DE,ejected_below_floor,128842.05752939999,2026-08-21|EUR,1000000.0
WSU.DE,ejected_below_floor,196064.053794,2026-08-21|EUR,1000000.0
0O80.L,ejected_below_floor,2748.1546799999996,2026-08-21|EUR,1000000.0
097870.KQ,ejected_below_floor,145722.0676705185,2026-08-21|KRW,1000000.0
MKC-V,ejected_below_floor,262890.6,2026-08-21|USD,1000000.0
REACH.OL,ejected_below_floor,176994.27936,2026-08-21|NOK,1000000.0
BYGGP.ST,ejected_below_floor,175598.52379,2026-08-21|SEK,1000000.0
VIO.BR,ejected_below_floor,104436.87059999998,2026-08-21|EUR,1000000.0
002030.KS,ejected_below_floor,743402.7343048049,2026-08-21|KRW,1000000.0
ALC.TO,ejected_below_floor,96273.67968000002,2026-08-21|CAD,1000000.0
0I6K.L,ejected_below_floor,295284.528,2026-08-21|USD,1000000.0
0R08.L,ejected_below_floor,894425.4,2026-08-21|USD,1000000.0
MMM.DE,ejected_below_floor,170327.31715999998,2026-08-21|EUR,1000000.0
0JXQ.L,ejected_below_floor,93748.04999999999,2026-08-21|USD,1000000.0
ALCAT.PA,ejected_below_floor,96750.70385656001,2026-08-21|EUR,1000000.0
EIM.IC,ejected_below_floor,180747.717896,2026-08-21|ISK,1000000.0
0O0E.L,ejected_below_floor,524.42553258,2026-08-21|EUR,1000000.0
037270.KS,ejected_below_floor,755404.698143667,2026-08-21|KRW,1000000.0
PRG.DE,ejected_below_floor,572538.518484,2026-08-21|EUR,1000000.0
LNA.PA,ejected_below_floor,155112.703044,2026-08-21|EUR,1000000.0
0O33.L,ejected_below_floor,328.65972,2026-08-21|EUR,1000000.0
0QQA.L,ejected_below_floor,17275.4238,2026-08-21|CHF,1000000.0
O4B.DE,ejected_below_floor,2170.5527039999997,2026-08-21|EUR,1000000.0
CVG.TO,ejected_below_floor,29588.283208000004,2026-08-21|CAD,1000000.0
BRNL.AS,ejected_below_floor,718343.0654551999,2026-08-21|EUR,1000000.0
0JQZ.L,ejected_below_floor,177953.75,2026-08-21|USD,1000000.0
CRAD-B.ST,ejected_below_floor,65922.789386,2026-08-21|SEK,1000000.0
JIN.OL,ejected_below_floor,33165.658943999995,2026-08-21|NOK,1000000.0
PRH,ejected_below_floor,978040.79,2026-08-21|USD,1000000.0
XANO-B.ST,ejected_below_floor,52457.540184000005,2026-08-21|SEK,1000000.0
FTE.DE,ejected_below_floor,84907.0475972,2026-08-21|EUR,1000000.0
DXT.TO,ejected_below_floor,421850.56409600005,2026-08-21|CAD,1000000.0
0J46.L,ejected_below_floor,174834.0,2026-08-21|USD,1000000.0
0UKI.L,ejected_below_floor,145983.00864000001,2026-08-21|CAD,1000000.0
CONTX.OL,ejected_below_floor,5952.194688,2026-08-21|NOK,1000000.0
KABE-B.ST,ejected_below_floor,96219.41900000001,2026-08-21|SEK,1000000.0
TCBIO,ejected_below_floor,314786.49,2026-08-21|USD,1000000.0
UNI.TO,ejected_below_floor,8832.867624,2026-08-21|CAD,1000000.0
TEQ.ST,ejected_below_floor,224670.80540800001,2026-08-21|SEK,1000000.0
ALNSC.PA,ejected_below_floor,497.65142,2026-08-21|EUR,1000000.0
EJFZ.L,ejected_below_floor,5811.86368455,2026-08-21|GBp,1000000.0
REITIR.IC,ejected_below_floor,772543.241248,2026-08-21|ISK,1000000.0
0I35.L,ejected_below_floor,309316.7,2026-08-21|USD,1000000.0
001790.KS,ejected_below_floor,928807.9183785487,2026-08-21|KRW,1000000.0
001795.KS,ejected_below_floor,138880.381000725,2026-08-21|KRW,1000000.0
FPMB.DE,ejected_below_floor,536784.07042,2026-08-21|EUR,1000000.0
029460.KS,ejected_below_floor,986770.67476059,2026-08-21|KRW,1000000.0
AXA.DE,ejected_below_floor,956782.289172,2026-08-21|EUR,1000000.0
RNL.DE,ejected_below_floor,300246.737568,2026-08-21|EUR,1000000.0
KWG.DE,ejected_below_floor,11217.226171199998,2026-08-21|EUR,1000000.0
0RVA.L,ejected_below_floor,67849.9810764,2026-08-21|EUR,1000000.0
