source,verdict,dollarVolume_usd,dollarVolume_basis,floor_usd
CDM1.DE,ejected_below_floor,299393.46549525,2026-08-21|EUR,1000000.0
VAN.BR,ejected_below_floor,81474.04683,2026-08-21|EUR,1000000.0
OPLN,kept_no_reading,,no-reading,1000000.0
ERCB.DE,ejected_below_floor,124804.68252780002,2026-08-21|EUR,1000000.0
YCP.DE,ejected_below_floor,111389.65345200001,2026-08-21|EUR,1000000.0
CCLD,ejected_below_floor,767354.69,2026-08-21|USD,1000000.0
0QQM.L,ejected_below_floor,9850.5,2026-08-21|CHF,1000000.0
0GBU.L,ejected_below_floor,27346.85184,2026-08-21|SEK,1000000.0
0QLD.L,ejected_below_floor,239528.33154249995,2026-08-21|CHF,1000000.0
SOBA.DE,ejected_below_floor,195246.5963085,2026-08-21|EUR,1000000.0
SIP.BR,ejected_below_floor,515877.13800000004,2026-08-21|EUR,1000000.0
007540.KS,ejected_below_floor,176268.222698337,2026-08-21|KRW,1000000.0
043150.KQ,ejected_below_floor,534645.2227905018,2026-08-21|KRW,1000000.0
NRO.PA,ejected_below_floor,367624.0495725,2026-08-21|EUR,1000000.0
MED.DE,ejected_below_floor,46315.087725000005,2026-08-21|EUR,1000000.0
0Q4C.L,ejected_below_floor,522.0185325,2026-08-21|EUR,1000000.0
NEDAP.AS,ejected_below_floor,585889.151835,2026-08-21|EUR,1000000.0
0HF6.L,ejected_below_floor,956578.0,2026-08-21|USD,1000000.0
DVD.OL,ejected_below_floor,397779.87901050004,2026-08-21|NOK,1000000.0
EIOF.OL,ejected_below_floor,30881.349870000002,2026-08-21|NOK,1000000.0
0JPO.L,ejected_below_floor,820399.9500000001,2026-08-21|USD,1000000.0
KLA.DE,ejected_below_floor,612495.9335880001,2026-08-21|EUR,1000000.0
0I4T.L,ejected_below_floor,6102.99,2026-08-21|USD,1000000.0
GSC1.DE,ejected_below_floor,53943.002685000014,2026-08-21|EUR,1000000.0
0NNU.L,ejected_below_floor,9475.693920000002,2026-08-21|EUR,1000000.0
ALTPC.PA,ejected_below_floor,90281.9952,2026-08-21|EUR,1000000.0
ALTN.L,ejected_below_floor,944453.95143,2026-08-21|GBp,1000000.0
AZ2.DE,ejected_below_floor,44255.331600000005,2026-08-21|EUR,1000000.0
0RR8.L,ejected_below_floor,396635.736,2026-08-21|USD,1000000.0
68V.DE,ejected_below_floor,111142.40114250002,2026-08-21|EUR,1000000.0
FDBC,ejected_below_floor,698369.86,2026-08-21|USD,1000000.0
053580.KQ,ejected_below_floor,172016.8700516354,2026-08-21|KRW,1000000.0
ANTIN.PA,ejected_below_floor,410090.067822,2026-08-21|EUR,1000000.0
HYDRA.AS,ejected_below_floor,42791.652,2026-08-21|EUR,1000000.0
120030.KS,ejected_below_floor,58605.288755706,2026-08-21|KRW,1000000.0
PZA.TO,ejected_below_floor,655726.0831800001,2026-08-21|CAD,1000000.0
078520.KS,ejected_below_floor,864367.5571528489,2026-08-21|KRW,1000000.0
BOI.PA,ejected_below_floor,66397.33120500001,2026-08-21|EUR,1000000.0
0QKP.L,ejected_below_floor,10845.5,2026-08-21|CHF,1000000.0
0DTF.L,ejected_below_floor,32950.853925,2026-08-21|EUR,1000000.0
0QZ5.L,ejected_below_floor,430008.0,2026-08-21|USD,1000000.0
MULT.DE,ejected_below_floor,63364.612711500005,2026-08-21|EUR,1000000.0
2020.OL,ejected_below_floor,134473.4511246,2026-08-21|NOK,1000000.0
ALPM.PA,ejected_below_floor,123557.04949500001,2026-08-21|EUR,1000000.0
AMG.DE,ejected_below_floor,182936.2351275,2026-08-21|EUR,1000000.0
0QYZ.L,ejected_below_floor,236556.054672,2026-08-21|CAD,1000000.0
ALLUX.PA,ejected_below_floor,109955.4339,2026-08-21|EUR,1000000.0
BVFL,ejected_below_floor,437653.44000000006,2026-08-21|USD,1000000.0
036800.KQ,ejected_below_floor,574943.8056108474,2026-08-21|KRW,1000000.0
009180.KS,ejected_below_floor,142777.9994448215,2026-08-21|KRW,1000000.0
200670.KQ,ejected_below_floor,585256.4588299129,2026-08-21|KRW,1000000.0
CXI.TO,ejected_below_floor,101107.67291800001,2026-08-21|CAD,1000000.0
058860.KS,ejected_below_floor,146093.7641075892,2026-08-21|KRW,1000000.0
0O6D.L,ejected_below_floor,3538.0026000000003,2026-08-21|EUR,1000000.0
267980.KQ,ejected_below_floor,144923.77324566,2026-08-21|KRW,1000000.0
MPCK.DE,ejected_below_floor,97561.70358000002,2026-08-21|EUR,1000000.0
A4S.DE,ejected_below_floor,5555.22345,2026-08-21|EUR,1000000.0
0HC2.L,ejected_below_floor,6528.01,2026-08-21|USD,1000000.0
SFCA.PA,ejected_below_floor,750.8116980000001,2026-08-21|EUR,1000000.0
VUXEN.ST,ejected_below_floor,43360.6866,2026-08-21|SEK,1000000.0
0MT8.L,ejected_below_floor,10973.401740000001,2026-08-21|EUR,1000000.0
DRW8.DE,ejected_below_floor,144549.78093,2026-08-21|EUR,1000000.0
IVU.DE,ejected_below_floor,299668.82022,2026-08-21|EUR,1000000.0
SVED-B.ST,ejected_below_floor,373126.7557,2026-08-21|SEK,1000000.0
CASE.ST,ejected_below_floor,7097.0877,2026-08-21|SEK,1000000.0
XAU.TO,ejected_below_floor,93650.014836,2026-08-21|CAD,1000000.0
CCL-A.TO,ejected_below_floor,15101.897265000001,2026-08-21|CAD,1000000.0
0QJQ.L,ejected_below_floor,56898.21375,2026-08-21|EUR,1000000.0
068330.KQ,ejected_below_floor,92486.78545400909,2026-08-21|KRW,1000000.0
LOVE.TO,ejected_below_floor,67971.669024,2026-08-21|CAD,1000000.0
002720.KS,ejected_below_floor,145316.004058556,2026-08-21|KRW,1000000.0
MBB.DE,ejected_below_floor,615746.70072,2026-08-21|EUR,1000000.0
BIJ.DE,ejected_below_floor,270510.36480000004,2026-08-21|EUR,1000000.0
REC.L,ejected_below_floor,199617.368259,2026-08-21|GBp,1000000.0
ARPL.ST,ejected_below_floor,96237.50030500001,2026-08-21|SEK,1000000.0
0N2Q.L,ejected_below_floor,26285.751135000006,2026-08-21|EUR,1000000.0
NOVA.IC,ejected_below_floor,63449.3707512,2026-08-21|ISK,1000000.0
0RFX.L,ejected_below_floor,47536.125,2026-08-21|CHF,1000000.0
0VJA.L,ejected_below_floor,27636.41895,2026-08-21|CAD,1000000.0
0J7X.L,ejected_below_floor,60958.293150000005,2026-08-21|EUR,1000000.0
TIMA.DE,ejected_below_floor,184957.12683,2026-08-21|EUR,1000000.0
ALCAF.PA,ejected_below_floor,23850.0531,2026-08-21|EUR,1000000.0
DPAM.PA,ejected_below_floor,10138.545,2026-08-21|EUR,1000000.0
072130.KS,ejected_below_floor,221898.8309344729,2026-08-21|KRW,1000000.0
IOF.L,ejected_below_floor,257585.6925,2026-08-21|GBp,1000000.0
ZZ-B.ST,ejected_below_floor,835613.1888799999,2026-08-21|SEK,1000000.0
0AH3.L,ejected_below_floor,22395.0727,2026-08-21|CAD,1000000.0
VIL.PA,ejected_below_floor,285467.86512000003,2026-08-21|EUR,1000000.0
FDX.DE,ejected_below_floor,28161.848100000003,2026-08-21|EUR,1000000.0
BAR.BR,ejected_below_floor,705100.797636,2026-08-21|EUR,1000000.0
0JW2.L,ejected_below_floor,888723.64,2026-08-21|USD,1000000.0
SII.DE,ejected_below_floor,203560.424625,2026-08-21|EUR,1000000.0
AFGB,ejected_below_floor,172376.6,2026-08-21|USD,1000000.0
AFGD,ejected_below_floor,183576.9,2026-08-21|USD,1000000.0
AFGE,ejected_below_floor,135248.87999999998,2026-08-21|USD,1000000.0
VX1.DE,ejected_below_floor,50059.415542500006,2026-08-21|EUR,1000000.0
HCO.PA,ejected_below_floor,56385.786048,2026-08-21|EUR,1000000.0
0KGE.L,ejected_below_floor,133947.24,2026-08-21|USD,1000000.0
CCZ,ejected_below_floor,10033.9349,2026-08-21|USD,1000000.0
PCX.DE,ejected_below_floor,10671.436248000002,2026-08-21|EUR,1000000.0
ALLOG.PA,ejected_below_floor,127991.33210280002,2026-08-21|EUR,1000000.0
AJ91.DE,ejected_below_floor,8231.100120000001,2026-08-21|EUR,1000000.0
WEYS,ejected_below_floor,970830.8400000001,2026-08-21|USD,1000000.0
0HW9.L,ejected_below_floor,903.86,2026-08-21|SEK,1000000.0
0KV3.L,ejected_below_floor,853305.89,2026-08-21|USD,1000000.0
058630.KQ,ejected_below_floor,203667.807849197,2026-08-21|KRW,1000000.0
0A18.L,ejected_below_floor,10461.301312000001,2026-08-21|CAD,1000000.0
366030.KQ,ejected_below_floor,438931.4975769339,2026-08-21|KRW,1000000.0
094280.KS,ejected_below_floor,144919.42157243998,2026-08-21|KRW,1000000.0
0QYN.L,ejected_below_floor,140754.01703999998,2026-08-21|CAD,1000000.0
COZ.DE,ejected_below_floor,17681.039805,2026-08-21|EUR,1000000.0
KCC.OL,ejected_below_floor,461565.20592000004,2026-08-21|NOK,1000000.0
0EEV.L,ejected_below_floor,53912.120910000005,2026-08-21|EUR,1000000.0
EXM.BR,ejected_below_floor,20174.073060000006,2026-08-21|EUR,1000000.0
0N66.L,ejected_below_floor,306810.55116,2026-08-21|EUR,1000000.0
SYS1.L,ejected_below_floor,143264.96085,2026-08-21|GBp,1000000.0
119610.KQ,ejected_below_floor,750500.5732544466,2026-08-21|KRW,1000000.0
0NCA.L,ejected_below_floor,16397.87292,2026-08-21|EUR,1000000.0
215000.KQ,ejected_below_floor,767315.670665765,2026-08-21|KRW,1000000.0
CTP2.DE,ejected_below_floor,191933.564526,2026-08-21|EUR,1000000.0
0HGC.L,ejected_below_floor,251094.92,2026-08-21|USD,1000000.0
ALS.DE,ejected_below_floor,3549.3064950000007,2026-08-21|EUR,1000000.0
0F6L.L,ejected_below_floor,791583.9091582502,2026-08-21|EUR,1000000.0
0R3D.L,ejected_below_floor,193188.87,2026-08-21|USD,1000000.0
MZX.DE,ejected_below_floor,21647.191995,2026-08-21|EUR,1000000.0
SINT.ST,ejected_below_floor,52962.4124,2026-08-21|SEK,1000000.0
CARE.ST,ejected_below_floor,35901.99184,2026-08-21|SEK,1000000.0
AFGC,ejected_below_floor,190032.00000000003,2026-08-21|USD,1000000.0
NIL-B.ST,ejected_below_floor,137554.16532000003,2026-08-21|SEK,1000000.0
WWIB.OL,ejected_below_floor,429549.58935,2026-08-21|NOK,1000000.0
ELEC.PA,ejected_below_floor,535743.79173,2026-08-21|EUR,1000000.0
107590.KS,ejected_below_floor,26321.530638492,2026-08-21|KRW,1000000.0
0UGS.L,ejected_below_floor,249496.424352,2026-08-21|CAD,1000000.0
0VQD.L,ejected_below_floor,608292.2999999999,2026-08-21|USD,1000000.0
JIM.L,ejected_below_floor,3608.9461880000003,2026-08-21|GBp,1000000.0
UT8.DE,ejected_below_floor,928015.0054560001,2026-08-21|EUR,1000000.0
ET.TO,ejected_below_floor,416834.751648,2026-08-21|CAD,1000000.0
XTC.TO,ejected_below_floor,93619.616832,2026-08-21|CAD,1000000.0
053210.KS,ejected_below_floor,129865.5115883539,2026-08-21|KRW,1000000.0
ALGIL.PA,ejected_below_floor,74220.67536000001,2026-08-21|EUR,1000000.0
ABL.DE,ejected_below_floor,144852.25917600002,2026-08-21|EUR,1000000.0
SHF.DE,ejected_below_floor,20118.369330000005,2026-08-21|EUR,1000000.0
0D1X.L,ejected_below_floor,2339.906265,2026-08-21|EUR,1000000.0
003100.KQ,ejected_below_floor,484139.89197168796,2026-08-21|KRW,1000000.0
0HCZ.L,ejected_below_floor,538567.38,2026-08-21|USD,1000000.0
0NJB.L,ejected_below_floor,1347.61074,2026-08-21|EUR,1000000.0
TFW.L,ejected_below_floor,169711.33624550002,2026-08-21|GBp,1000000.0
ESSITY-A.ST,ejected_below_floor,570796.26075,2026-08-21|SEK,1000000.0
0UWL.L,ejected_below_floor,1625.975666,2026-08-21|CAD,1000000.0
RICO.L,ejected_below_floor,167852.7123504,2026-08-21|JPY,1000000.0
000050.KS,ejected_below_floor,305418.72536549007,2026-08-21|KRW,1000000.0
DP4B.DE,ejected_below_floor,117059.40750000002,2026-08-21|EUR,1000000.0
EDL.DE,ejected_below_floor,17912.571543000002,2026-08-21|EUR,1000000.0
ALDLT.PA,ejected_below_floor,58613.60895000001,2026-08-21|EUR,1000000.0
096760.KS,ejected_below_floor,297791.23221648764,2026-08-21|KRW,1000000.0
TECK-A.TO,ejected_below_floor,521487.328362,2026-08-21|CAD,1000000.0
ALVU.PA,ejected_below_floor,55609.336650000005,2026-08-21|EUR,1000000.0
VETO.PA,ejected_below_floor,713042.121825,2026-08-21|EUR,1000000.0
MTU.PA,ejected_below_floor,353249.3990550001,2026-08-21|EUR,1000000.0
LPE.PA,ejected_below_floor,274414.2873,2026-08-21|EUR,1000000.0
0O1O.L,ejected_below_floor,11567.730240000003,2026-08-21|EUR,1000000.0
TAGM-B.ST,ejected_below_floor,84772.609,2026-08-21|SEK,1000000.0
0DK7.L,ejected_below_floor,1409.6073600000002,2026-08-21|EUR,1000000.0
JEN.BR,ejected_below_floor,307626.7623,2026-08-21|EUR,1000000.0
HMM-A.TO,ejected_below_floor,274374.75127999997,2026-08-21|CAD,1000000.0
0OQQ.L,ejected_below_floor,1649.8442625000002,2026-08-21|EUR,1000000.0
INF.PA,ejected_below_floor,172591.24837500002,2026-08-21|EUR,1000000.0
0HYP.L,ejected_below_floor,117222.3,2026-08-21|USD,1000000.0
IC2.DE,ejected_below_floor,8513.487732000001,2026-08-21|EUR,1000000.0
ADP.DE,ejected_below_floor,43450.366087500006,2026-08-21|EUR,1000000.0
PGH.L,ejected_below_floor,236161.72144125,2026-08-21|GBp,1000000.0
UZU.DE,ejected_below_floor,34538.17716000001,2026-08-21|EUR,1000000.0
DEQ.DE,ejected_below_floor,163820.35813500002,2026-08-21|EUR,1000000.0
0ABJ.L,ejected_below_floor,620614.8509791229,2026-08-21|SEK,1000000.0
CHV.DE,ejected_below_floor,694316.1825960001,2026-08-21|EUR,1000000.0
FFARM.AS,ejected_below_floor,714645.340434,2026-08-21|EUR,1000000.0
EBA.DE,ejected_below_floor,34137.949356000005,2026-08-21|EUR,1000000.0
JEL.L,ejected_below_floor,18557.590920000002,2026-08-21|GBp,1000000.0
ELIX.L,ejected_below_floor,600542.829552,2026-08-21|GBp,1000000.0
YGR.TO,ejected_below_floor,178995.232913,2026-08-21|CAD,1000000.0
KEI.TO,ejected_below_floor,126627.91591100002,2026-08-21|CAD,1000000.0
3V64.DE,ejected_below_floor,772922.11662,2026-08-21|EUR,1000000.0
DLCG.TO,ejected_below_floor,215177.619111,2026-08-21|CAD,1000000.0
REP.DE,ejected_below_floor,422683.45755750005,2026-08-21|EUR,1000000.0
AKVA.OL,ejected_below_floor,65617.70418,2026-08-21|NOK,1000000.0
HMSB.DE,ejected_below_floor,7625.088986250001,2026-08-21|EUR,1000000.0
SNX.ST,ejected_below_floor,74500.18755,2026-08-21|SEK,1000000.0
KFI1.DE,ejected_below_floor,4228.2347436,2026-08-21|EUR,1000000.0
SDG.PA,ejected_below_floor,43714.84227,2026-08-21|EUR,1000000.0
0HDQ.L,ejected_below_floor,704.8036800000001,2026-08-21|EUR,1000000.0
STGO.TO,ejected_below_floor,513645.01139699994,2026-08-21|CAD,1000000.0
BEIA-B.ST,ejected_below_floor,991616.9235,2026-08-21|SEK,1000000.0
SOF-B.ST,ejected_below_floor,43456.122655,2026-08-21|SEK,1000000.0
F3A.DE,ejected_below_floor,185212.33848,2026-08-21|EUR,1000000.0
EQS.PA,ejected_below_floor,434615.2431375,2026-08-21|EUR,1000000.0
UU2.DE,ejected_below_floor,288482.3925,2026-08-21|EUR,1000000.0
THEP.PA,ejected_below_floor,381308.34675,2026-08-21|EUR,1000000.0
CEMX.TO,ejected_below_floor,27760.7931195,2026-08-21|CAD,1000000.0
0RUJ.L,ejected_below_floor,10548.748200000002,2026-08-21|EUR,1000000.0
039840.KQ,ejected_below_floor,213306.111280514,2026-08-21|KRW,1000000.0
0DZJ.L,ejected_below_floor,121.66254000000002,2026-08-21|EUR,1000000.0
BRM.DE,ejected_below_floor,111752.77651200001,2026-08-21|EUR,1000000.0
AUB.PA,ejected_below_floor,507691.71960000007,2026-08-21|EUR,1000000.0
0FNZ.L,ejected_below_floor,1510.75974,2026-08-21|EUR,1000000.0
FIV.DE,ejected_below_floor,124785.80036175002,2026-08-21|EUR,1000000.0
0IPY.L,ejected_below_floor,55531.258200000004,2026-08-21|EUR,1000000.0
0N0B.L,ejected_below_floor,603883.7285365984,2026-08-21|NOK,1000000.0
0R20.L,ejected_below_floor,315786.89322599996,2026-08-21|CAD,1000000.0
TAL.TO,ejected_below_floor,260891.48277500004,2026-08-21|CAD,1000000.0
PTAL.L,ejected_below_floor,177126.77217,2026-08-21|GBp,1000000.0
BWE.OL,ejected_below_floor,661929.662625,2026-08-21|NOK,1000000.0
ALCA.ST,ejected_below_floor,50147.35094,2026-08-21|SEK,1000000.0
0Q76.L,ejected_below_floor,1106.5697460000001,2026-08-21|EUR,1000000.0
MCAP.ST,ejected_below_floor,947744.1897,2026-08-21|SEK,1000000.0
BSD.PA,ejected_below_floor,54268.25187,2026-08-21|EUR,1000000.0
AEC1.DE,ejected_below_floor,69857.60496000001,2026-08-21|EUR,1000000.0
CINT,ejected_below_floor,649816.72,2026-08-21|USD,1000000.0
TII.DE,ejected_below_floor,365161.14061500004,2026-08-21|EUR,1000000.0
ULTP.L,ejected_below_floor,121135.29745000001,2026-08-21|GBp,1000000.0
0M3Q.L,ejected_below_floor,904731.012,2026-08-21|USD,1000000.0
M4I.DE,ejected_below_floor,397913.8850400001,2026-08-21|EUR,1000000.0
GIS.DE,ejected_below_floor,143390.49075000003,2026-08-21|EUR,1000000.0
003090.KS,ejected_below_floor,743374.9476987236,2026-08-21|KRW,1000000.0
0IP9.L,ejected_below_floor,386515.61,2026-08-21|USD,1000000.0
0IWU.L,ejected_below_floor,40931.287260000005,2026-08-21|EUR,1000000.0
FAA.DE,ejected_below_floor,139198.7268,2026-08-21|EUR,1000000.0
CPH.TO,ejected_below_floor,307182.00639,2026-08-21|CAD,1000000.0
KSB.DE,ejected_below_floor,165465.7158,2026-08-21|EUR,1000000.0
POLN.L,ejected_below_floor,861990.227175,2026-08-21|GBp,1000000.0
ALSTW.PA,ejected_below_floor,34494.36,2026-08-21|EUR,1000000.0
ALITL.PA,ejected_below_floor,27438.165750000004,2026-08-21|EUR,1000000.0
DR.TO,ejected_below_floor,381852.3360400001,2026-08-21|CAD,1000000.0
GPE.PA,ejected_below_floor,25866.108600000003,2026-08-21|EUR,1000000.0
ALDNX.PA,ejected_below_floor,28145.766270000004,2026-08-21|EUR,1000000.0
185.DE,ejected_below_floor,92187.692055,2026-08-21|EUR,1000000.0
0HPW.L,ejected_below_floor,628380.0,2026-08-21|USD,1000000.0
AINN.DE,ejected_below_floor,6616.414467000001,2026-08-21|EUR,1000000.0
LAS-A.TO,ejected_below_floor,226590.70560000002,2026-08-21|CAD,1000000.0
HP3A.DE,ejected_below_floor,6745.978080000001,2026-08-21|EUR,1000000.0
0RPZ.L,ejected_below_floor,284261.2374,2026-08-21|SEK,1000000.0
PMTA.DE,ejected_below_floor,2463.829584,2026-08-21|EUR,1000000.0
ALERS.PA,ejected_below_floor,29405.50962,2026-08-21|EUR,1000000.0
0R9T.L,ejected_below_floor,40275.77788500001,2026-08-21|EUR,1000000.0
690D.DE,ejected_below_floor,145428.02365050002,2026-08-21|EUR,1000000.0
DKUPL.PA,ejected_below_floor,33645.9852,2026-08-21|EUR,1000000.0
0LVJ.L,ejected_below_floor,16558.47,2026-08-21|USD,1000000.0
OZKAP,ejected_below_floor,391411.02,2026-08-21|USD,1000000.0
NTG.DE,ejected_below_floor,130841.41927500001,2026-08-21|EUR,1000000.0
016580.KS,ejected_below_floor,318612.8027432352,2026-08-21|KRW,1000000.0
ABSO.ST,ejected_below_floor,55458.905249999996,2026-08-21|SEK,1000000.0
SDG.L,ejected_below_floor,113231.81515800001,2026-08-21|GBp,1000000.0
TM5.DE,ejected_below_floor,196567.555494,2026-08-21|EUR,1000000.0
ODF.OL,ejected_below_floor,469319.59821599995,2026-08-21|NOK,1000000.0
016880.KS,ejected_below_floor,445508.3445020656,2026-08-21|KRW,1000000.0
MACF.L,ejected_below_floor,206946.37803125,2026-08-21|GBp,1000000.0
COMB.BR,ejected_below_floor,117117.67500000002,2026-08-21|EUR,1000000.0
CEN.PA,ejected_below_floor,91551.06135,2026-08-21|EUR,1000000.0
0RQO.L,ejected_below_floor,383283.517960047,2026-08-21|SEK,1000000.0
VTAS.L,ejected_below_floor,19176.612372,2026-08-21|GBp,1000000.0
0OPJ.L,ejected_below_floor,208990.326336,2026-08-21|EUR,1000000.0
FCMC.PA,ejected_below_floor,59992.21800000001,2026-08-21|EUR,1000000.0
ZOE.DE,ejected_below_floor,185248.76732100005,2026-08-21|EUR,1000000.0
DECB.BR,ejected_below_floor,237242.04622800002,2026-08-21|EUR,1000000.0
ALLEX.PA,ejected_below_floor,167139.15840000001,2026-08-21|EUR,1000000.0
TEL2-A.ST,ejected_below_floor,19342.7091,2026-08-21|SEK,1000000.0
CHEF.ST,ejected_below_floor,480856.4628,2026-08-21|SEK,1000000.0
MEDI.OL,ejected_below_floor,528229.1826000001,2026-08-21|NOK,1000000.0
ARC.L,ejected_below_floor,12550.582439250002,2026-08-21|GBp,1000000.0
CEVI.ST,ejected_below_floor,674208.04996,2026-08-21|SEK,1000000.0
UB5.DE,ejected_below_floor,5120.571207,2026-08-21|EUR,1000000.0
0HTF.L,ejected_below_floor,28890.780715251003,2026-08-21|NOK,1000000.0
0YG7.L,ejected_below_floor,27174.91875,2026-08-21|SEK,1000000.0
BERNER-B.ST,ejected_below_floor,333741.73935,2026-08-21|SEK,1000000.0
MRD.TO,ejected_below_floor,75559.24754,2026-08-21|CAD,1000000.0
SEC.TO,ejected_below_floor,47090.925,2026-08-21|CAD,1000000.0
035150.KS,ejected_below_floor,237964.5412061525,2026-08-21|KRW,1000000.0
OMV.DE,ejected_below_floor,568596.6979875,2026-08-21|EUR,1000000.0
COH.PA,ejected_below_floor,25071.922575,2026-08-21|EUR,1000000.0
ALMDG.PA,ejected_below_floor,64282.57056000001,2026-08-21|EUR,1000000.0
ORIA.PA,ejected_below_floor,6190.3392,2026-08-21|EUR,1000000.0
CAT1.DE,ejected_below_floor,885347.1602400001,2026-08-21|EUR,1000000.0
039570.KS,ejected_below_floor,113213.3625807584,2026-08-21|KRW,1000000.0
CSW-A.TO,ejected_below_floor,195038.183676,2026-08-21|CAD,1000000.0
CSW-B.TO,ejected_below_floor,57915.91981,2026-08-21|CAD,1000000.0
0HW4.L,ejected_below_floor,311092.25,2026-08-21|USD,1000000.0
0KXA.L,ejected_below_floor,253565.83000000002,2026-08-21|USD,1000000.0
0MDP.L,ejected_below_floor,16276.138799999999,2026-08-21|USD,1000000.0
CX.ST,ejected_below_floor,32536.1223,2026-08-21|SEK,1000000.0
