source,verdict,dollarVolume_usd,dollarVolume_basis,floor_usd
033270.KS,ejected_below_floor,392122.59496849077,2026-08-21|KRW,1000000.0
FCAP,ejected_below_floor,727450.96,2026-08-21|USD,1000000.0
XLY.TO,ejected_below_floor,212250.24701999998,2026-08-21|CAD,1000000.0
0AHJ.L,ejected_below_floor,94746.084636,2026-08-21|CAD,1000000.0
TCL-B.TO,ejected_below_floor,5837.59044,2026-08-21|CAD,1000000.0
032850.KQ,ejected_below_floor,179501.588390274,2026-08-21|KRW,1000000.0
PES.DE,ejected_below_floor,5677.8286499999995,2026-08-21|EUR,1000000.0
RTC.L,ejected_below_floor,10902.5841705,2026-08-21|GBp,1000000.0
TWC.TO,ejected_below_floor,35408.346768,2026-08-21|CAD,1000000.0
069730.KS,ejected_below_floor,246077.402384476,2026-08-21|KRW,1000000.0
0IWV.L,ejected_below_floor,29670.9525,2026-08-21|EUR,1000000.0
ERIC-A.ST,ejected_below_floor,333879.04177600006,2026-08-21|SEK,1000000.0
ITU.DE,ejected_below_floor,740121.4349999999,2026-08-21|EUR,1000000.0
NRG.PA,ejected_below_floor,67892.32125,2026-08-21|EUR,1000000.0
0R0A.L,ejected_below_floor,770762.75,2026-08-21|USD,1000000.0
0KNY.L,ejected_below_floor,308863.05,2026-08-21|USD,1000000.0
M12.DE,ejected_below_floor,110950.54424999999,2026-08-21|EUR,1000000.0
UNP.DE,ejected_below_floor,38756.016,2026-08-21|EUR,1000000.0
0GX2.L,ejected_below_floor,54176.661,2026-08-21|EUR,1000000.0
ERCG.DE,ejected_below_floor,3477.9186,2026-08-21|EUR,1000000.0
CDM1.DE,ejected_below_floor,297697.84025624994,2026-08-21|EUR,1000000.0
VAN.BR,ejected_below_floor,81012.61575,2026-08-21|EUR,1000000.0
OPLN,kept_no_reading,,no-reading,1000000.0
ERCB.DE,ejected_below_floor,124097.846895,2026-08-21|EUR,1000000.0
YCP.DE,ejected_below_floor,110758.7943,2026-08-21|EUR,1000000.0
CCLD,ejected_below_floor,767354.69,2026-08-21|USD,1000000.0
0QQM.L,ejected_below_floor,9782.784000000001,2026-08-21|CHF,1000000.0
0GBU.L,ejected_below_floor,27120.479232,2026-08-21|SEK,1000000.0
IVU.DE,ejected_below_floor,297971.6355,2026-08-21|EUR,1000000.0
0QLD.L,ejected_below_floor,237881.72472064,2026-08-21|CHF,1000000.0
SOBA.DE,ejected_below_floor,194140.8104625,2026-08-21|EUR,1000000.0
SIP.BR,ejected_below_floor,512955.44999999995,2026-08-21|EUR,1000000.0
007540.KS,ejected_below_floor,176666.715200052,2026-08-21|KRW,1000000.0
043150.KQ,ejected_below_floor,535853.9041347528,2026-08-21|KRW,1000000.0
NRO.PA,ejected_below_floor,365541.9980625,2026-08-21|EUR,1000000.0
MED.DE,ejected_below_floor,46052.780625,2026-08-21|EUR,1000000.0
0Q4C.L,ejected_below_floor,519.0620624999999,2026-08-21|EUR,1000000.0
NEDAP.AS,ejected_below_floor,582570.9483749999,2026-08-21|EUR,1000000.0
0HF6.L,ejected_below_floor,956578.0,2026-08-21|USD,1000000.0
DVD.OL,ejected_below_floor,395629.9178715001,2026-08-21|NOK,1000000.0
EIOF.OL,ejected_below_floor,30714.43921,2026-08-21|NOK,1000000.0
0JPO.L,ejected_below_floor,820399.9500000001,2026-08-21|USD,1000000.0
KLA.DE,ejected_below_floor,609027.0417000001,2026-08-21|EUR,1000000.0
0I4T.L,ejected_below_floor,6102.99,2026-08-21|USD,1000000.0
GSC1.DE,ejected_below_floor,53637.49462500001,2026-08-21|EUR,1000000.0
0NNU.L,ejected_below_floor,9422.028,2026-08-21|EUR,1000000.0
ALTPC.PA,ejected_below_floor,89770.68,2026-08-21|EUR,1000000.0
ALTN.L,ejected_below_floor,939966.6403379999,2026-08-21|GBp,1000000.0
AZ2.DE,ejected_below_floor,44004.689999999995,2026-08-21|EUR,1000000.0
0RR8.L,ejected_below_floor,396635.736,2026-08-21|USD,1000000.0
68V.DE,ejected_below_floor,110512.9423125,2026-08-21|EUR,1000000.0
FDBC,ejected_below_floor,698369.86,2026-08-21|USD,1000000.0
053580.KQ,ejected_below_floor,172405.7514497384,2026-08-21|KRW,1000000.0
ANTIN.PA,ejected_below_floor,407767.50854999997,2026-08-21|EUR,1000000.0
HYDRA.AS,ejected_below_floor,42549.299999999996,2026-08-21|EUR,1000000.0
120030.KS,ejected_below_floor,58737.778706376,2026-08-21|KRW,1000000.0
PZA.TO,ejected_below_floor,653091.18552,2026-08-21|CAD,1000000.0
078520.KS,ejected_below_floor,866321.647260404,2026-08-21|KRW,1000000.0
BOI.PA,ejected_below_floor,66021.287625,2026-08-21|EUR,1000000.0
0QKP.L,ejected_below_floor,10770.944000000001,2026-08-21|CHF,1000000.0
0DTF.L,ejected_below_floor,32764.235624999998,2026-08-21|EUR,1000000.0
0NCA.L,ejected_below_floor,16305.003,2026-08-21|EUR,1000000.0
0QZ5.L,ejected_below_floor,430008.0,2026-08-21|USD,1000000.0
MULT.DE,ejected_below_floor,63005.7450375,2026-08-21|EUR,1000000.0
ALPM.PA,ejected_below_floor,122857.279875,2026-08-21|EUR,1000000.0
AMG.DE,ejected_below_floor,181900.16943749998,2026-08-21|EUR,1000000.0
0QYZ.L,ejected_below_floor,235605.50380799998,2026-08-21|CAD,1000000.0
ALLUX.PA,ejected_below_floor,109332.6975,2026-08-21|EUR,1000000.0
BVFL,ejected_below_floor,437653.44000000006,2026-08-21|USD,1000000.0
036800.KQ,ejected_below_floor,576243.5906312903,2026-08-21|KRW,1000000.0
009180.KS,ejected_below_floor,143100.780042014,2026-08-21|KRW,1000000.0
200670.KQ,ejected_below_floor,586579.557836948,2026-08-21|KRW,1000000.0
CXI.TO,ejected_below_floor,100701.39295200001,2026-08-21|CAD,1000000.0
058860.KS,ejected_below_floor,146424.0407090832,2026-08-21|KRW,1000000.0
0O6D.L,ejected_below_floor,3517.9649999999997,2026-08-21|EUR,1000000.0
267980.KQ,ejected_below_floor,145251.40482936,2026-08-21|KRW,1000000.0
MPCK.DE,ejected_below_floor,97009.1595,2026-08-21|EUR,1000000.0
A4S.DE,ejected_below_floor,5523.76125,2026-08-21|EUR,1000000.0
0HC2.L,ejected_below_floor,6528.01,2026-08-21|USD,1000000.0
SFCA.PA,ejected_below_floor,746.55945,2026-08-21|EUR,1000000.0
VUXEN.ST,ejected_below_floor,43001.75418,2026-08-21|SEK,1000000.0
0MT8.L,ejected_below_floor,10911.253499999999,2026-08-21|EUR,1000000.0
DRW8.DE,ejected_below_floor,143731.11825,2026-08-21|EUR,1000000.0
SVED-B.ST,ejected_below_floor,370038.07561,2026-08-21|SEK,1000000.0
CASE.ST,ejected_below_floor,7038.33921,2026-08-21|SEK,1000000.0
XAU.TO,ejected_below_floor,93273.701904,2026-08-21|CAD,1000000.0
CCL-A.TO,ejected_below_floor,15041.21346,2026-08-21|CAD,1000000.0
0QJQ.L,ejected_below_floor,56575.96875,2026-08-21|EUR,1000000.0
068330.KQ,ejected_below_floor,92695.8718675836,2026-08-21|KRW,1000000.0
LOVE.TO,ejected_below_floor,67698.539136,2026-08-21|CAD,1000000.0
002720.KS,ejected_below_floor,145644.522364976,2026-08-21|KRW,1000000.0
MBB.DE,ejected_below_floor,612259.3979999999,2026-08-21|EUR,1000000.0
BIJ.DE,ejected_below_floor,268978.32,2026-08-21|EUR,1000000.0
REC.L,ejected_below_floor,198668.94167939998,2026-08-21|GBp,1000000.0
ARPL.ST,ejected_below_floor,95440.8625765,2026-08-21|SEK,1000000.0
0N2Q.L,ejected_below_floor,26136.880875000003,2026-08-21|EUR,1000000.0
NOVA.IC,ejected_below_floor,62899.496570400006,2026-08-21|ISK,1000000.0
0RFX.L,ejected_below_floor,47209.344000000005,2026-08-21|CHF,1000000.0
0VJA.L,ejected_below_floor,27525.3678,2026-08-21|CAD,1000000.0
0J7X.L,ejected_below_floor,60613.05375,2026-08-21|EUR,1000000.0
TIMA.DE,ejected_below_floor,183909.61574999997,2026-08-21|EUR,1000000.0
ALCAF.PA,ejected_below_floor,23714.977499999997,2026-08-21|EUR,1000000.0
DPAM.PA,ejected_below_floor,10081.125,2026-08-21|EUR,1000000.0
072130.KS,ejected_below_floor,222400.4813108884,2026-08-21|KRW,1000000.0
IOF.L,ejected_below_floor,256361.8455,2026-08-21|GBp,1000000.0
0AH3.L,ejected_below_floor,22305.0828,2026-08-21|CAD,1000000.0
VIL.PA,ejected_below_floor,283851.10799999995,2026-08-21|EUR,1000000.0
FDX.DE,ejected_below_floor,28002.352499999997,2026-08-21|EUR,1000000.0
BAR.BR,ejected_below_floor,701107.4348999999,2026-08-21|EUR,1000000.0
0JW2.L,ejected_below_floor,888723.64,2026-08-21|USD,1000000.0
SII.DE,ejected_below_floor,202407.55312499998,2026-08-21|EUR,1000000.0
AFGB,ejected_below_floor,172376.6,2026-08-21|USD,1000000.0
AFGD,ejected_below_floor,183576.9,2026-08-21|USD,1000000.0
AFGE,ejected_below_floor,135248.87999999998,2026-08-21|USD,1000000.0
VX1.DE,ejected_below_floor,49775.9023125,2026-08-21|EUR,1000000.0
HCO.PA,ejected_below_floor,56066.443199999994,2026-08-21|EUR,1000000.0
0KGE.L,ejected_below_floor,133947.24,2026-08-21|USD,1000000.0
CCZ,ejected_below_floor,10033.9349,2026-08-21|USD,1000000.0
PCX.DE,ejected_below_floor,10610.9982,2026-08-21|EUR,1000000.0
ALLOG.PA,ejected_below_floor,127266.44877,2026-08-21|EUR,1000000.0
AJ91.DE,ejected_below_floor,8184.482999999999,2026-08-21|EUR,1000000.0
WEYS,ejected_below_floor,970830.8400000001,2026-08-21|USD,1000000.0
0HW9.L,ejected_below_floor,896.378,2026-08-21|SEK,1000000.0
0KV3.L,ejected_below_floor,853305.89,2026-08-21|USD,1000000.0
058630.KQ,ejected_below_floor,204128.243048612,2026-08-21|KRW,1000000.0
0A18.L,ejected_below_floor,10419.264768000001,2026-08-21|CAD,1000000.0
366030.KQ,ejected_below_floor,439923.7973112444,2026-08-21|KRW,1000000.0
094280.KS,ejected_below_floor,145247.04331824,2026-08-21|KRW,1000000.0
0QYN.L,ejected_below_floor,140188.42656,2026-08-21|CAD,1000000.0
COZ.DE,ejected_below_floor,17580.902625,2026-08-21|EUR,1000000.0
KCC.OL,ejected_below_floor,459070.49136000004,2026-08-21|NOK,1000000.0
0EEV.L,ejected_below_floor,53606.787749999996,2026-08-21|EUR,1000000.0
EXM.BR,ejected_below_floor,20059.8165,2026-08-21|EUR,1000000.0
0N66.L,ejected_below_floor,305072.91899999994,2026-08-21|EUR,1000000.0
SYS1.L,ejected_below_floor,142584.27711,2026-08-21|GBp,1000000.0
119610.KQ,ejected_below_floor,752197.2423783336,2026-08-21|KRW,1000000.0
215000.KQ,ejected_below_floor,769050.35395994,2026-08-21|KRW,1000000.0
CTP2.DE,ejected_below_floor,190846.54214999996,2026-08-21|EUR,1000000.0
ZZ-B.ST,ejected_below_floor,828696.124424,2026-08-21|SEK,1000000.0
0HGC.L,ejected_below_floor,251094.92,2026-08-21|USD,1000000.0
ALS.DE,ejected_below_floor,3529.2048750000004,2026-08-21|EUR,1000000.0
0F6L.L,ejected_below_floor,787100.7463312501,2026-08-21|EUR,1000000.0
0R3D.L,ejected_below_floor,193188.87,2026-08-21|USD,1000000.0
MZX.DE,ejected_below_floor,21524.592375,2026-08-21|EUR,1000000.0
SINT.ST,ejected_below_floor,52523.99852,2026-08-21|SEK,1000000.0
CARE.ST,ejected_below_floor,35604.801232000005,2026-08-21|SEK,1000000.0
AFGC,ejected_below_floor,190032.00000000003,2026-08-21|USD,1000000.0
NIL-B.ST,ejected_below_floor,136415.51523600004,2026-08-21|SEK,1000000.0
WWIB.OL,ejected_below_floor,427227.91605,2026-08-21|NOK,1000000.0
ELEC.PA,ejected_below_floor,532709.5882499999,2026-08-21|EUR,1000000.0
107590.KS,ejected_below_floor,26381.036160432,2026-08-21|KRW,1000000.0
0UGS.L,ejected_below_floor,248493.875328,2026-08-21|CAD,1000000.0
0VQD.L,ejected_below_floor,608292.2999999999,2026-08-21|USD,1000000.0
JIM.L,ejected_below_floor,3591.7992808,2026-08-21|GBp,1000000.0
UT8.DE,ejected_below_floor,922759.1604,2026-08-21|EUR,1000000.0
ET.TO,ejected_below_floor,415159.78867199994,2026-08-21|CAD,1000000.0
XTC.TO,ejected_below_floor,93243.42604800001,2026-08-21|CAD,1000000.0
053210.KS,ejected_below_floor,130159.1007095644,2026-08-21|KRW,1000000.0
ALGIL.PA,ejected_below_floor,73800.324,2026-08-21|EUR,1000000.0
ABL.DE,ejected_below_floor,144031.8834,2026-08-21|EUR,1000000.0
SHF.DE,ejected_below_floor,20004.42825,2026-08-21|EUR,1000000.0
0D1X.L,ejected_below_floor,2326.6541249999996,2026-08-21|EUR,1000000.0
003100.KQ,ejected_below_floor,485234.39507484797,2026-08-21|KRW,1000000.0
0HCZ.L,ejected_below_floor,538567.38,2026-08-21|USD,1000000.0
0NJB.L,ejected_below_floor,1339.9784999999997,2026-08-21|EUR,1000000.0
TFW.L,ejected_below_floor,168904.9998853,2026-08-21|GBp,1000000.0
ESSITY-A.ST,ejected_below_floor,566071.305975,2026-08-21|SEK,1000000.0
0UWL.L,ejected_below_floor,1619.442024,2026-08-21|CAD,1000000.0
RICO.L,ejected_below_floor,166960.54452,2026-08-21|JPY,1000000.0
000050.KS,ejected_below_floor,306109.1905558596,2026-08-21|KRW,1000000.0
DP4B.DE,ejected_below_floor,116396.4375,2026-08-21|EUR,1000000.0
EDL.DE,ejected_below_floor,17811.123075,2026-08-21|EUR,1000000.0
ALDLT.PA,ejected_below_floor,58281.64875,2026-08-21|EUR,1000000.0
096760.KS,ejected_below_floor,298464.4538062794,2026-08-21|KRW,1000000.0
TECK-A.TO,ejected_below_floor,519391.840968,2026-08-21|CAD,1000000.0
ALVU.PA,ejected_below_floor,55294.39125,2026-08-21|EUR,1000000.0
VETO.PA,ejected_below_floor,709003.783125,2026-08-21|EUR,1000000.0
MTU.PA,ejected_below_floor,351248.75887500006,2026-08-21|EUR,1000000.0
LPE.PA,ejected_below_floor,272860.1325,2026-08-21|EUR,1000000.0
0O1O.L,ejected_below_floor,11502.216,2026-08-21|EUR,1000000.0
TAGM-B.ST,ejected_below_floor,84070.8757,2026-08-21|SEK,1000000.0
0DK7.L,ejected_below_floor,1401.624,2026-08-21|EUR,1000000.0
JEN.BR,ejected_below_floor,305884.5075,2026-08-21|EUR,1000000.0
HMM-A.TO,ejected_below_floor,273272.23391999997,2026-08-21|CAD,1000000.0
0OQQ.L,ejected_below_floor,1640.5003124999998,2026-08-21|EUR,1000000.0
INF.PA,ejected_below_floor,171613.771875,2026-08-21|EUR,1000000.0
0HYP.L,ejected_below_floor,117222.3,2026-08-21|USD,1000000.0
IC2.DE,ejected_below_floor,8465.2713,2026-08-21|EUR,1000000.0
ADP.DE,ejected_below_floor,43204.283437499995,2026-08-21|EUR,1000000.0
PGH.L,ejected_below_floor,235039.66449974998,2026-08-21|GBp,1000000.0
UZU.DE,ejected_below_floor,34342.569,2026-08-21|EUR,1000000.0
DEQ.DE,ejected_below_floor,162892.555875,2026-08-21|EUR,1000000.0
0ABJ.L,ejected_below_floor,615477.5063516079,2026-08-21|SEK,1000000.0
CHV.DE,ejected_below_floor,690383.8989,2026-08-21|EUR,1000000.0
FFARM.AS,ejected_below_floor,710597.9218499999,2026-08-21|EUR,1000000.0
EBA.DE,ejected_below_floor,33944.6079,2026-08-21|EUR,1000000.0
JEL.L,ejected_below_floor,18469.419672,2026-08-21|GBp,1000000.0
ELIX.L,ejected_below_floor,597689.5168032,2026-08-21|GBp,1000000.0
YGR.TO,ejected_below_floor,178275.97813200002,2026-08-21|CAD,1000000.0
KEI.TO,ejected_below_floor,126119.08820400001,2026-08-21|CAD,1000000.0
3V64.DE,ejected_below_floor,768544.6454999999,2026-08-21|EUR,1000000.0
DLCG.TO,ejected_below_floor,214312.973004,2026-08-21|CAD,1000000.0
REP.DE,ejected_below_floor,420289.5751875,2026-08-21|EUR,1000000.0
AKVA.OL,ejected_below_floor,65263.04694,2026-08-21|NOK,1000000.0
HMSB.DE,ejected_below_floor,7581.90403125,2026-08-21|EUR,1000000.0
SNX.ST,ejected_below_floor,73883.487615,2026-08-21|SEK,1000000.0
KFI1.DE,ejected_below_floor,4204.28799,2026-08-21|EUR,1000000.0
SDG.PA,ejected_below_floor,43467.26175,2026-08-21|EUR,1000000.0
0HDQ.L,ejected_below_floor,700.812,2026-08-21|EUR,1000000.0
STGO.TO,ejected_below_floor,511581.03670799994,2026-08-21|CAD,1000000.0
BEIA-B.ST,ejected_below_floor,983408.48655,2026-08-21|SEK,1000000.0
SOF-B.ST,ejected_below_floor,43096.4002315,2026-08-21|SEK,1000000.0
F3A.DE,ejected_below_floor,184163.38199999998,2026-08-21|EUR,1000000.0
EQS.PA,ejected_below_floor,432153.7846875,2026-08-21|EUR,1000000.0
UU2.DE,ejected_below_floor,286848.5625,2026-08-21|EUR,1000000.0
THEP.PA,ejected_below_floor,379148.79375,2026-08-21|EUR,1000000.0
CEMX.TO,ejected_below_floor,27649.242198,2026-08-21|CAD,1000000.0
0RUJ.L,ejected_below_floor,10489.005,2026-08-21|EUR,1000000.0
039840.KQ,ejected_below_floor,213788.335952744,2026-08-21|KRW,1000000.0
0DZJ.L,ejected_below_floor,120.9735,2026-08-21|EUR,1000000.0
BRM.DE,ejected_below_floor,111119.86080000001,2026-08-21|EUR,1000000.0
AUB.PA,ejected_below_floor,504816.38999999996,2026-08-21|EUR,1000000.0
0FNZ.L,ejected_below_floor,1502.2034999999998,2026-08-21|EUR,1000000.0
FIV.DE,ejected_below_floor,124079.07166875001,2026-08-21|EUR,1000000.0
0IPY.L,ejected_below_floor,55216.755,2026-08-21|EUR,1000000.0
0N0B.L,ejected_below_floor,600619.796353659,2026-08-21|NOK,1000000.0
0R20.L,ejected_below_floor,314517.969864,2026-08-21|CAD,1000000.0
TAL.TO,ejected_below_floor,259843.14510000005,2026-08-21|CAD,1000000.0
PTAL.L,ejected_below_floor,176285.203422,2026-08-21|GBp,1000000.0
BWE.OL,ejected_below_floor,658351.997875,2026-08-21|NOK,1000000.0
ALCA.ST,ejected_below_floor,49732.239662,2026-08-21|SEK,1000000.0
0Q76.L,ejected_below_floor,1100.3026499999999,2026-08-21|EUR,1000000.0
MCAP.ST,ejected_below_floor,939898.9238100001,2026-08-21|SEK,1000000.0
BSD.PA,ejected_below_floor,53960.90175,2026-08-21|EUR,1000000.0
AEC1.DE,ejected_below_floor,69461.96399999999,2026-08-21|EUR,1000000.0
CINT,ejected_below_floor,649816.72,2026-08-21|USD,1000000.0
TII.DE,ejected_below_floor,363093.03787500004,2026-08-21|EUR,1000000.0
ULTP.L,ejected_below_floor,120559.75667,2026-08-21|GBp,1000000.0
0M3Q.L,ejected_below_floor,904731.012,2026-08-21|USD,1000000.0
GIS.DE,ejected_below_floor,142578.39375,2026-08-21|EUR,1000000.0
003090.KS,ejected_below_floor,745055.5078024452,2026-08-21|KRW,1000000.0
0IP9.L,ejected_below_floor,386515.61,2026-08-21|USD,1000000.0
0IWU.L,ejected_below_floor,40699.4715,2026-08-21|EUR,1000000.0
FAA.DE,ejected_below_floor,138410.37,2026-08-21|EUR,1000000.0
CPH.TO,ejected_below_floor,305947.65996,2026-08-21|CAD,1000000.0
KSB.DE,ejected_below_floor,164528.595,2026-08-21|EUR,1000000.0
POLN.L,ejected_below_floor,857894.719605,2026-08-21|GBp,1000000.0
ALSTW.PA,ejected_below_floor,34299.0,2026-08-21|EUR,1000000.0
ALITL.PA,ejected_below_floor,27282.76875,2026-08-21|EUR,1000000.0
DR.TO,ejected_below_floor,380317.94256000005,2026-08-21|CAD,1000000.0
GPE.PA,ejected_below_floor,25719.614999999998,2026-08-21|EUR,1000000.0
ALDNX.PA,ejected_below_floor,27986.36175,2026-08-21|EUR,1000000.0
185.DE,ejected_below_floor,91665.583875,2026-08-21|EUR,1000000.0
0HPW.L,ejected_below_floor,628380.0,2026-08-21|USD,1000000.0
AINN.DE,ejected_below_floor,6578.942175000001,2026-08-21|EUR,1000000.0
LAS-A.TO,ejected_below_floor,225680.1984,2026-08-21|CAD,1000000.0
HP3A.DE,ejected_below_floor,6707.772,2026-08-21|EUR,1000000.0
0RPZ.L,ejected_below_floor,281908.17102,2026-08-21|SEK,1000000.0
PMTA.DE,ejected_below_floor,2449.8756,2026-08-21|EUR,1000000.0
ALERS.PA,ejected_below_floor,29238.970499999996,2026-08-21|EUR,1000000.0
0R9T.L,ejected_below_floor,40047.67462500001,2026-08-21|EUR,1000000.0
690D.DE,ejected_below_floor,144604.3870125,2026-08-21|EUR,1000000.0
DKUPL.PA,ejected_below_floor,33455.43,2026-08-21|EUR,1000000.0
0LVJ.L,ejected_below_floor,16558.47,2026-08-21|USD,1000000.0
OZKAP,ejected_below_floor,391411.02,2026-08-21|USD,1000000.0
NTG.DE,ejected_below_floor,130100.39437499999,2026-08-21|EUR,1000000.0
016580.KS,ejected_below_floor,319333.0960036992,2026-08-21|KRW,1000000.0
ABSO.ST,ejected_below_floor,54999.825825,2026-08-21|SEK,1000000.0
SDG.L,ejected_below_floor,112693.8255828,2026-08-21|GBp,1000000.0
TM5.DE,ejected_below_floor,195454.28835,2026-08-21|EUR,1000000.0
ODF.OL,ejected_below_floor,466782.971928,2026-08-21|NOK,1000000.0
016880.KS,ejected_below_floor,446515.51262356737,2026-08-21|KRW,1000000.0
MACF.L,ejected_below_floor,205963.12969375,2026-08-21|GBp,1000000.0
COMB.BR,ejected_below_floor,116454.375,2026-08-21|EUR,1000000.0
CEN.PA,ejected_below_floor,91032.55875,2026-08-21|EUR,1000000.0
0RQO.L,ejected_below_floor,380110.7619122331,2026-08-21|SEK,1000000.0
VTAS.L,ejected_below_floor,19085.5000152,2026-08-21|GBp,1000000.0
0OPJ.L,ejected_below_floor,207806.70239999998,2026-08-21|EUR,1000000.0
FCMC.PA,ejected_below_floor,59652.45,2026-08-21|EUR,1000000.0
ZOE.DE,ejected_below_floor,184199.60452500003,2026-08-21|EUR,1000000.0
DECB.BR,ejected_below_floor,235898.41769999996,2026-08-21|EUR,1000000.0
ALLEX.PA,ejected_below_floor,166192.56,2026-08-21|EUR,1000000.0
TEL2-A.ST,ejected_below_floor,19182.59343,2026-08-21|SEK,1000000.0
CHEF.ST,ejected_below_floor,476876.01444,2026-08-21|SEK,1000000.0
MEDI.OL,ejected_below_floor,525374.1558000001,2026-08-21|NOK,1000000.0
ARC.L,ejected_below_floor,12490.95182655,2026-08-21|GBp,1000000.0
CEVI.ST,ejected_below_floor,668627.069908,2026-08-21|SEK,1000000.0
UB5.DE,ejected_below_floor,5091.570674999999,2026-08-21|EUR,1000000.0
0HTF.L,ejected_below_floor,28734.628885833004,2026-08-21|NOK,1000000.0
0YG7.L,ejected_below_floor,26949.969375,2026-08-21|SEK,1000000.0
BERNER-B.ST,ejected_below_floor,330979.081755,2026-08-21|SEK,1000000.0
MRD.TO,ejected_below_floor,75255.62856,2026-08-21|CAD,1000000.0
SEC.TO,ejected_below_floor,46901.7,2026-08-21|CAD,1000000.0
035150.KS,ejected_below_floor,238502.51160089,2026-08-21|KRW,1000000.0
OMV.DE,ejected_below_floor,565376.4309375,2026-08-21|EUR,1000000.0
ELC,ejected_below_floor,373243.7588,2026-08-21|USD,1000000.0
COH.PA,ejected_below_floor,24929.926874999997,2026-08-21|EUR,1000000.0
ALMDG.PA,ejected_below_floor,63918.50399999999,2026-08-21|EUR,1000000.0
ORIA.PA,ejected_below_floor,6155.28,2026-08-21|EUR,1000000.0
CAT1.DE,ejected_below_floor,880332.966,2026-08-21|EUR,1000000.0
039570.KS,ejected_below_floor,113469.3059118464,2026-08-21|KRW,1000000.0
CSW-A.TO,ejected_below_floor,194254.46366399998,2026-08-21|CAD,1000000.0
CSW-B.TO,ejected_below_floor,57683.196840000004,2026-08-21|CAD,1000000.0
0HW4.L,ejected_below_floor,311092.25,2026-08-21|USD,1000000.0
0KXA.L,ejected_below_floor,253565.83000000002,2026-08-21|USD,1000000.0
0MDP.L,ejected_below_floor,16276.138799999999,2026-08-21|USD,1000000.0
CX.ST,ejected_below_floor,32266.79379,2026-08-21|SEK,1000000.0
SIMINN.IC,ejected_below_floor,363254.413424,2026-08-21|ISK,1000000.0
0QUS.L,ejected_below_floor,6156.146913,2026-08-21|SEK,1000000.0
RNK.L,ejected_below_floor,642312.4374430601,2026-08-21|GBp,1000000.0
