buy_year,eval_years,n_stocks,mean_return,median_return,std_return,positive_pct,min_return,max_return
2021,1,20,-0.2044068791436391,-0.2712121230572882,0.2905415067415248,20.0,-0.531077644155688,0.5209113456257558
2021,2,20,-0.18764797659863944,-0.22173913043478266,0.3212011068282605,20.0,-0.7164352771419791,0.5153694770642049
2022,1,19,0.22425849072190035,0.26542153181489925,0.38600140933093074,68.42105263157895,-0.23986486486486483,1.343442869654924
2022,2,19,0.5079139825438908,0.41475128644939996,0.8747026801802923,63.1578947368421,-0.5846562466385893,2.707654984081131
