score,source,symbol,buy_price,eval_price,price_return,div_return,total_return,current_price,current_return
17.55,TORO,TORO,0.9625,1.23,0.27792207792207785,0.010004406418919937,0.28792648434099777,0.785,-0.12216919035222931
15.631250000000001,DP4B.DE,DP4B.DE,248.67177072224789,,,,,725.6188313660975,2.4346165825147352
14.900000000000002,HAFN,HAFN,1.8274999999999997,1.8275000000000001,2.430036716005815e-16,0.1477023999489332,0.14770239994893344,1.4975,0.2142726355116325
14.54375,CTRM,CTRM,1.1075,1.0625,-0.04063205417607217,0.011668460026553296,-0.028963594149518875,0.52,-0.2865335720240584
14.51875,PLAB,PLAB,4.055,4.59,0.13193588162762027,0.0,0.13193588162762027,5.975,0.47348951911220716
14.500000000000002,BWLP,BWLP,1.935,3.825,0.9767441860465117,0.2882892152791238,1.2650334013256355,3.5699999999999994,1.4268358827252503
14.34375,SLP.L,SLP.L,0.3096960625,0.24174270000000003,-0.21941952361761122,0.1019237691904262,-0.11749575442718502,0.24029599999999998,-0.05333858903851402
14.193750000000001,DRD,DRD,3.055,3.9425,0.29050736497545,0.5096541365135304,0.8001615014889805,5.935,1.7109806106586172
14.112500000000002,PXT.TO,PXT.TO,3.7161637499999998,4.759056875,0.28063702117539896,0.058499303059103884,0.33913632423450285,4.5475,0.4519398043658689
14.05,MITN,MITN,6.2875,6.2875000000000005,1.4126098126443344e-16,0.06722733473287983,0.06722733473287996,6.339999999999999,0.15201993840805844
14.025,DTI,DTI,2.56,0.8,-0.6875,0.0,-0.6875,0.575,-0.775390625
13.95,TRTN-PB,TRTN-PB,5.75,5.9325,0.031739130434782624,0.10599321775996026,0.1377323481947429,6.28,0.3807943741156439
13.95,TRTN-PC,TRTN-PC,5.75,5.9325,0.031739130434782624,0.10599321775996026,0.1377323481947429,6.28,0.3807943741156439
13.95,TRTN-PD,TRTN-PD,5.75,5.9325,0.031739130434782624,0.10599321775996026,0.1377323481947429,6.28,0.3807943741156439
13.95,TRTN-PA,TRTN-PA,5.75,5.9325,0.031739130434782624,0.10599321775996026,0.1377323481947429,6.28,0.3807943741156439
13.95,TRTN-PE,TRTN-PE,5.75,5.9325,0.031739130434782624,0.10599321775996026,0.1377323481947429,6.28,0.3807943741156439
13.94375,YRD,YRD,2.362291,5.535894,1.343442869654924,0.0,1.343442869654924,10.55317625,3.540243488670041
13.9125,MOV,MOV,8.2675,6.965,-0.15754460235863324,0.08732323374264103,-0.07022136861599221,4.5525,-0.1958711890433673
13.8625,HLAG.DE,HLAG.DE,44.4,33.75,-0.23986486486486483,0.3396600614954023,0.09979519663053746,28.0,0.08974841452076182
13.84375,BBAR,BBAR,341.1750005565661,1331.4375,2.902506038918436,0.0003312015919519195,2.902837240510388,3185.6250103984758,8.375816172555677
13.812499999999998,EMG.L,EMG.L,0.6456785224999999,0.72974725,0.13020214328098556,0.05293568015990484,0.1831378234408904,0.5804864799999999,0.056799816380130375
13.787500000000001,ACLS,ACLS,19.84,32.4225,0.6341985887096774,0.0,0.6341985887096774,24.41,0.23034274193548387
13.756250000000001,ITRN,ITRN,5.2825,6.7775,0.28300993847610034,0.022062509456131786,0.30507244793223215,8.93,0.8035494437465872
13.75,ELG.DE,ELG.DE,13.4,18.5,0.3805970149253731,0.00997321005775591,0.39057022498312904,20.475,0.5606834543086695
13.737499999999999,WAF.DE,WAF.DE,17.0375,22.3625,0.3125458547322083,0.04285714285714286,0.3554029975893512,11.65,-0.2520022995486699
13.631249999999998,FXPO.L,FXPO.L,0.4749680099999999,0.28722062499999995,-0.39528427398721017,0.0006748929781019776,-0.3946093810091082,0.15945356,-0.6634651489312716
13.581249999999999,MGY,MGY,5.8625,5.3225,-0.09211087420042645,0.021456515001831544,-0.0706543591985949,5.9675,0.07966272284976363
13.5625,AEP.L,AEP.L,2.41714,2.1577349999999997,-0.10731898028248266,0.061727703694995195,-0.04559127658748746,3.0208639999999995,0.3297913211516055
13.5625,TSEM,TSEM,10.79846,7.731152999999999,-0.28405041089192357,0.0,-0.28405041089192357,17.758575999999998,0.644547092826199
13.55625,0IDR.L,0IDR.L,32.38,30.237500000000004,-0.06616738727609629,0.04910716330368833,-0.017060223972407966,28.03,-0.031091760622734624
13.55625,EOG,EOG,32.38,30.237500000000004,-0.06616738727609629,0.04910716330368833,-0.017060223972407966,28.03,-0.031091760622734624
13.55,DIOD,DIOD,19.035,20.13,0.057525610717100016,2.7034861583779625e-05,0.057552645578683795,13.3025,-0.301128730833189
13.5375,IPCO.TO,IPCO.TO,2.79098754775,2.977928920092379,0.06698036775301452,0.0,0.06698036775301452,5.789101160759098,1.074221118582147
13.5375,IPCO.ST,IPCO.ST,2.79098754775,2.99858,0.07437956948871167,0.0,0.07437956948871167,39.25,13.063131232572427
13.50625,SKY,SKY,12.8775,18.565,0.4416618132401477,0.0,0.4416618132401477,18.5775,0.44772509431033053
13.4625,NRP,NRP,13.342940262267076,22.977879058953054,0.7221001224095207,0.12451389590410324,0.8466140183136239,25.44278773788443,1.1598943675952205
13.437499999999998,TS,TS,8.7146613,8.69148,-0.0026600345328394097,0.03421557732508199,0.03155554279224258,8.911669199999999,0.12742310692533165
13.425,NTB,NTB,6.750000000000001,7.945,0.17703703703703694,0.06007207455861764,0.23710911159565456,10.725,0.7184461254088554
13.40625,KFY,KFY,13.8975,11.38,-0.18114768843317142,0.013946408267354547,-0.16720128016581687,16.175,0.22760857711016647
13.4,0A37.L,0A37.L,1.7433587999999998,2.2888026,0.3128695022504835,0.046243048396575004,0.3591125506470585,3.4969677500000005,1.1362904304088315
13.4,BETS-B.ST,BETS-B.ST,1.7433587999999998,2.2888026,0.3128695022504835,0.046243048396575004,0.3591125506470585,3.4969677500000005,1.1362904304088315
13.387500000000001,TPL,TPL,21.705833333333334,14.56,-0.3292125772641763,0.024710824439102216,-0.3045017528250741,25.934166666666666,0.28610357443485224
13.368749999999999,CPH.TO,CPH.TO,0.708192,1.0441653499999999,0.4744099763905831,0.0,0.4744099763905831,2.776865,2.9210623672676332
